id,marketCap,horizonPoC,horizonMD,horizonNoVolumes,horizonVolumes,esHistInno30D-Arcanist,esHistInno30D-ArcanistMD,esHistInno30D-Recco
b4a8ad36-5e0d-4827-baf6-6ecb2053d165,152190619.043300,27,0,0,30,0.613478,0.433795,0.433795
d64afe9f-b5b0-4f75-b7e0-ec7da3befc2f,5734622070.312500,3,0,0,4,0.214897,0.201861,0.201861
ae151fb5-1a64-4185-b70b-db0c9c6ab7d8,49143624.021500,30,0,0,30,0.293498,0.207534,0.207534
09e60069-8d1a-48e4-b039-f08ce5790282,97226303.100600,30,0,0,24,0.923271,0.688166,0.688166
49e7f902-775c-437d-bc08-5de9c4b4346c,10127045006.078800,0,0,0,0,,,
8125001c-5c1a-43ac-92bb-e81095fc993a,122674265625.000000,0,0,0,0,0.112416,0.112416,0.112416
bb983a11-537d-4867-95f0-a7b5ac370389,2021657303.269100,10,10,10,30,0.406144,0.331615,0.331615
d226c7d3-d91c-40ab-9442-e668d2f11d18,202691526664.115997,0,0,0,0,0.105566,0.105566,0.105566
eef6ee29-095b-434a-95b8-a7cacbc07a9f,556733250.684200,18,0,0,18,0.237836,0.188026,0.188026
12e2c956-71a6-4383-b3d9-d85c71d589f4,56233414062.500000,0,0,0,0,0.163350,0.163350,0.163350
1fa0f4c3-ecdd-4403-b973-af98e34f1310,6054075.153200,30,0,0,30,0.619716,0.438205,0.438205
9285aab8-1365-4a75-bec2-27b906b1341c,19040511316.873398,0,0,0,3,0.205376,0.195818,0.195818
db5cba52-af7c-4847-93c4-fbbbf8d44e0c,893093718.836400,15,0,0,30,0.100482,0.071051,0.071051
b57fe957-1bfc-4bea-9aa5-119d8a0f7f3a,15129646484.375000,0,0,0,0,0.267329,0.267329,0.267329
78202fc3-39e0-4b2b-ae67-b3b16fcc0a17,13778122070.312500,0,0,0,3,0.114995,0.109644,0.109644
6f3b563b-7f79-411c-8be8-66f59c521b08,19876519531.250000,0,0,0,0,0.201312,0.201312,0.201312
d07c2a47-a3eb-4523-bd4f-bc9a261a4f2a,2886697836.596500,8,0,0,14,0.290099,0.239541,0.239541
1c8fa27c-15fa-4ed6-a4b2-2458f84ef859,157017208.084500,27,0,0,30,0.339390,0.239985,0.239985
801e029e-be7a-45e1-b674-aee6d620d39b,1220303251.570200,13,0,0,20,0.258505,0.200237,0.200237
aee02407-9d3e-4d13-826c-015743773020,16547158.812900,30,0,0,30,0.298000,0.210718,0.210718
1ad68c12-c742-4069-9fe3-5eab7a79657d,19519257812.500000,0,0,0,2,0.118131,0.114380,0.114380
3172fd0a-4c76-4863-9853-b5db19c3b607,1513009397.074100,12,0,0,23,0.106723,0.080294,0.080294
edf5d734-2e07-49c2-8bf6-e2657097585d,7448841796.875000,1,0,0,0,0.355188,0.355188,0.355188
78c4ced7-d4e5-4128-b358-aa174e7ea7f4,1373667723.105700,12,0,0,19,0.293788,0.229878,0.229878
4d662ad1-e3d9-489f-89bb-4aa08ee2182d,9419930877.719200,0,0,0,6,0.204105,0.186322,0.186322
31335a47-467f-4446-9a9e-0cd4e0e9cfab,172722640.991200,26,0,0,23,0.513491,0.386327,0.386327
816d18a8-b9ca-4f19-b10b-b9ca47116335,1461610405.795500,12,0,0,18,0.243329,0.192368,0.192368
8dcdd05a-0b88-4354-a0d2-c4e457d17e90,1446494407.666900,12,0,0,25,0.209791,0.154941,0.154941
aa480387-d8f3-4b15-9897-c54d6f8e6b01,10946475503.628000,0,0,0,8,0.140008,0.124400,0.124400
530fef39-9ccb-4e2e-90b1-fe70de0d72ca,,,0,0,23,0.448389,0.340576,0.340576
bc7a9cc8-e4f8-403b-b613-7a1009c68325,51737900.974700,30,0,0,29,0.282404,0.201375,0.201375
145764d3-7d3b-4587-908f-94cabd69de17,62289348.014500,30,0,0,30,0.253973,0.179586,0.179586
53ca45b9-6d1f-40c8-8880-b4c6e976626e,8846900390.625000,0,0,0,6,0.262602,0.239722,0.239722
4ca86c72-8f59-4d16-9742-2a24490eb428,17588865234.375000,0,0,0,0,0.244383,0.244383,0.244383
16613f03-cd1c-467e-bcc5-9ddeb73d3ab1,49286627652.504105,0,0,0,3,0.085327,0.081356,0.081356
22da6ed0-26df-4a26-a52f-d160788f4f0f,7727965.815200,30,0,0,30,0.443715,0.313754,0.313754
df010f63-457d-4a07-b1ee-1b9161032c33,2208908935.546900,9,0,0,9,0.259725,0.227794,0.227794
b9e9537c-ffc3-4562-bfd9-065f52a8fcf4,1992170193.992500,10,0,0,15,0.331249,0.270463,0.270463
41884832-4499-4784-af36-3a745dd9574e,80125743.191700,30,0,0,30,0.660312,0.466911,0.466911
394bf507-c985-4c7c-ad57-c2ae73b5d6b2,44177297980.624901,0,0,0,2,0.148569,0.143851,0.143851
5950c8c3-a0f9-40df-8849-a4f647bf400d,4072315.775200,30,0,0,30,0.665799,0.470791,0.470791
5cc05471-ef62-446b-b692-a9e86a28fe22,99830192565.486801,0,0,0,0,0.134729,0.134729,0.134729
be95e0b9-2db3-4d9f-9777-099f327ab906,3290699.839400,30,0,0,30,1.303078,0.921415,0.921415
daca6b6e-5e44-42a0-9d90-359f9c5a33cc,5793683821.812900,3,0,0,11,0.315804,0.270138,0.270138
c6676483-a4d0-4e99-b730-a746590b1126,9752480560.409500,0,0,0,9,0.274311,0.243732,0.243732
9e205838-0bf7-4dfa-9801-1db5d29a5e82,30444738.212200,30,0,0,30,0.355723,0.251534,0.251534
d3d44b33-ee1a-4748-81fc-836d649415b7,5230585002.185700,4,0,0,10,0.090083,0.079008,0.079008
5d86c9d0-8c86-47d1-8ccc-5d5c4bbd1100,189524484.168400,25,0,0,27,0.337581,0.244907,0.244907
0dac26d9-03c0-41c1-819e-d59eac47640d,30651276787.608700,0,0,0,3,0.103060,0.098264,0.098264
1ebae64b-e02c-4f2e-8c65-32048189b96d,36674732.333900,30,0,0,30,0.834705,0.590225,0.590225
d6eac6df-6290-48e2-857b-d838d10b2007,32955602388.225800,0,0,0,8,0.155145,0.137850,0.137850
aad831c2-f447-42b6-bafb-328b6d3074e0,515482256.666500,19,0,0,27,0.197407,0.143214,0.143214
3102627c-026f-41b2-bd05-a08dae26003a,286631687261.188965,0,0,0,0,0.286821,0.286821,0.286821
02273ab9-e315-46b2-a0e2-ecd7d4cc7246,970440356.903700,15,0,0,29,0.167716,0.119594,0.119594
dd30b646-7eb4-4e0e-a084-edab057e73c5,337941859.394000,22,0,0,25,0.275746,0.203652,0.203652
234a4f73-8a27-4967-8ba9-424e1423b363,32379468625.563602,0,0,0,4,0.108091,0.101534,0.101534
ad5d979f-1364-4e05-8adf-690c481c2b22,176745925.903300,26,0,0,18,0.698483,0.552199,0.552199
7b27a73b-1717-40fb-8f62-2a7be7450b7f,11388657902.505899,0,0,0,10,0.124556,0.107869,0.107869
7617f31e-fa18-4b3c-9687-ac4cd513ed6d,3617887193.088800,6,0,0,12,0.247093,0.208832,0.208832
bde0b0a6-54f2-4d43-a3f1-399b9adaba32,2754945556.640600,8,0,0,7,0.476086,0.428692,0.428692
5e203ca7-54fb-43ba-968a-0b4fcaaf6236,7840653702.145700,1,0,0,12,0.281627,0.235234,0.235234
169c5ee8-bfaf-4c28-ae58-848a64ae33f7,302958983.177900,22,0,0,30,0.123417,0.087269,0.087269
1cd64a2b-c810-49ed-9c5b-b52373ee4f38,1738229.497200,30,0,0,30,0.752700,0.532239,0.532239
4eab1ca0-1d83-4bf0-a88f-d4dfb99b20b3,,,0,,,,,
501aafa7-22ea-47c8-af1d-77718d8d3c86,3652648776.314300,6,0,0,30,0.312447,0.220933,0.220933
1e316987-6b14-415a-bdc7-3931abdf4b17,4050285.712700,30,0,0,30,1.000775,0.707655,0.707655
28d2efbe-1f38-4473-9eaf-7b16e7319fec,6566883086.115500,2,0,0,14,0.198751,0.164114,0.164114
a7b6bb5c-e46c-450b-b8fd-ad7860c4b2e8,317337493.896500,22,0,0,18,0.765793,0.605413,0.605413
3d889fd6-8faf-4f9a-88ff-577daebd49ea,4911519042.968800,4,0,0,8,0.160414,0.142532,0.142532
87a94b71-7189-41a4-a580-21718128f216,62176780.659400,30,0,0,30,0.470205,0.332485,0.332485
7cb2717d-2260-4092-9f0b-a6f1e613cffb,3253360812.076100,7,0,0,13,0.194059,0.162092,0.162092
c9c8e207-27ee-4a26-aaa6-2d34b55c7f23,4698327858.949201,4,0,0,11,0.317273,0.271395,0.271395
8b9a5001-508b-4101-9ff5-3913f4e62d9b,111864187500.000000,0,0,0,0,0.174340,0.174340,0.174340
cf33fdd3-c477-409b-86fa-f7acaebcd669,55741464.810700,30,0,0,24,0.957079,0.713364,0.713364
c046ee9c-ea3d-4d79-8eb5-ea0613851f55,1672171718.170100,11,0,0,23,0.166460,0.125237,0.125237
d47049b1-78ab-4bda-b0c4-88854c77d4b6,26276313.810200,30,0,0,0,,,
6e3bdf32-e72f-4377-961a-e8b912b7b968,2395974071.396000,9,0,0,30,0.213658,0.151079,0.151079
3a553b46-7f41-41a1-8fa2-e7f2186a7012,1798813280.230500,11,0,0,19,0.137999,0.107979,0.107979
3f35d23d-cf2d-4281-9ba9-919c3b62872b,15351909179.687500,0,0,0,2,0.179487,0.173788,0.173788
6d0f16ab-01ca-4052-ba35-5cd9f7b7e05b,548134125.346200,18,0,0,22,0.245636,0.186574,0.186574
a95845f9-808b-4b64-b699-c9735d44f443,270333503.821100,23,0,0,23,0.260355,0.195879,0.195879
6f9ec4a8-7780-4fbf-b5a6-4363a0372b56,977074462.890600,15,0,0,15,0.188643,0.154027,0.154027
fb0a44e4-4e14-404b-a074-ec2df258d7f7,2049393665.280400,10,0,0,18,0.275069,0.217461,0.217461
36bf5bb3-623c-4d7d-a184-7d0245ee3708,7657571777.343800,1,0,0,5,0.147966,0.136990,0.136990
cd851081-3c7e-4159-883d-9e513aa614db,35048871093.750000,0,0,0,0,0.111624,0.111624,0.111624
fb6ff853-a148-46e7-8fc6-0960674de802,903943327.699300,15,0,0,21,0.144406,0.110755,0.110755
db4bc019-61a9-408e-8032-164527e05440,1302071516.283200,13,0,0,25,0.168265,0.124272,0.124272
6e28442f-b595-4a6a-8ee4-fbdb495cdd09,13625618164.062500,0,0,0,30,0.239494,0.169348,0.169348
b57d0e0c-2f39-42b9-91c4-663deec3ee29,967428096.605700,15,0,0,23,0.277499,0.208778,0.208778
a1c1c8c8-af58-4e38-b2c7-f43a5867b8d3,703270456.206700,17,0,0,24,0.272561,0.203155,0.203155
cfe0f485-83cd-45a4-afa3-470332895620,2628766.956900,30,0,0,30,1.414208,0.999996,0.999996
86ef4e1f-b648-4dc9-bb27-d2d50f5c57f2,14628297851.562500,0,0,0,1,0.178447,0.175545,0.175545
fba80702-3aee-4756-8654-b2905b61b84f,2464858865.886100,9,0,0,23,0.285926,0.215118,0.215118
4185eef6-6efb-46d2-8792-3df13af11edc,1002653198.242200,14,0,0,11,0.394947,0.337838,0.337838
70619540-1bbc-48d7-8b31-b140b97508a0,1306914184.570300,13,0,0,8,0.372514,0.330988,0.330988
6cca63ce-feae-44e7-9e9a-e867aef084cd,131018234.062900,28,0,0,30,0.397159,0.280834,0.280834
0d07a6bd-58ef-46da-9271-d98a5bc748a2,368908181.458300,21,0,0,30,0.148022,0.104668,0.104668
9596f2a0-a3f7-40c1-8b62-9059e0be5806,423397359.244400,20,0,0,20,0.409580,0.317259,0.317259
f7b9ebe9-70e8-464c-b161-b0da0132a691,38888563.345500,30,0,0,30,0.343161,0.242652,0.242652
7929a12b-2019-4b13-99b2-fae9747f53cd,466042394.080500,19,0,0,27,0.235124,0.170577,0.170577
249029dc-22af-4764-a424-7439701e8256,345875349.396100,21,10,10,28,0.219668,0.182424,0.182424
7033e886-bd12-4ff3-a52a-5719e3ef8510,9898781250.000000,0,0,0,0,0.244297,0.244297,0.244297
93457e94-36c5-4ce0-bb40-802cf3efc1f4,2966438537.776700,7,0,0,11,0.210294,0.179885,0.179885
6afd19a2-99e3-43f8-8968-cfb20326ab65,4374699.115800,30,0,0,30,0.702340,0.496629,0.496629
a665f683-9734-4a74-a36d-f5dc908ebda3,1922734049.073300,10,0,0,18,0.266570,0.210742,0.210742
ca29caa7-c072-4958-9b1f-73f6464616e7,49360651165.707703,0,0,0,4,0.131856,0.123857,0.123857
4af8b30c-f407-4594-983f-629f5c12fd13,38421511.655300,30,0,0,30,0.244595,0.172955,0.172955
a64bde8d-9a34-454c-9090-d510be5e3c07,4578992138.754601,5,0,0,11,0.148451,0.126984,0.126984
59667ee6-7f88-4994-a3c7-623212823b3f,91883125.810400,30,0,0,30,0.331545,0.234438,0.234438
67aa15ee-ced9-4a60-bbc0-d4d2745bd045,6228862034.259400,3,0,0,17,0.213862,0.170862,0.170862
1451beef-960f-486f-8faf-b0d8492478ee,4522018148.843300,5,10,10,7,0.307293,0.319509,0.319509
084ed669-0d9b-487a-a94c-65ace7b17ec4,309479839.275500,22,0,0,28,0.489235,0.351856,0.351856
2ed3e904-892d-4f2a-9d4c-c913acfaa92a,85662565.956200,30,10,10,28,0.369380,0.306753,0.306753
d3132d62-4e96-4451-8293-7ff674830ebc,12454418567.751801,0,0,0,3,0.457076,0.417252,0.417252
03ccc8bb-d8f3-4a74-b185-766539f7717b,1162427.545100,30,0,0,30,0.884775,0.625630,0.625630
e1de0f7a-9bbc-4da8-b4d4-3aae6b486197,73444316.545300,30,0,0,30,1.414143,0.999950,0.999950
b240518e-9340-4b0d-98f9-97d1a348e9bc,39421355468.750000,0,0,0,0,0.146329,0.146329,0.146329
24750ed0-5dda-4caf-9736-a0ad3145712f,38.137900,30,0,0,30,1.325825,0.937500,0.937500
ed6f5c9c-cd33-44eb-b849-7a08bdd635ca,155441499.940700,27,0,0,30,0.206995,0.146367,0.146367
e8d433b7-1c2c-4434-8243-22619ff945cc,1445795631.520400,12,0,0,11,0.248108,0.212232,0.212232
1a1eec5e-1603-4ebc-965e-39357d49f773,4342161.573900,30,10,10,30,0.842592,0.687974,0.687974
a091525a-b55f-4621-8846-2903b258e871,2632425.069800,30,0,0,30,1.413203,0.999286,0.999286
e0b47674-3049-4922-876c-9c27b675de11,138312000000.000000,0,0,0,0,0.130808,0.130808,0.130808
50a99511-2e29-40d3-a813-35b9a1a826b9,899077026.367200,15,0,0,8,0.409947,0.364247,0.364247
203094ff-8fee-4977-a969-4934e622f0a4,14813861661.046499,0,0,0,5,0.237034,0.219451,0.219451
802cf009-5cbe-444c-925b-b729a68f2e27,101384993.131200,29,0,0,28,0.500779,0.360157,0.360157
5f6657a1-b3b7-4c91-ae62-7b5ad21f77fa,535597638.465500,19,0,0,24,0.114456,0.085310,0.085310
5778f329-5132-41f1-b22f-d90971d45a09,3141019577.723700,7,0,0,15,0.095795,0.078217,0.078217
494c92c8-aa0c-43c2-913c-611b5c974141,11331871564.336500,0,0,0,7,0.195250,0.175813,0.175813
781c6d5a-045a-461f-800f-f19ccc303248,52992286.122800,30,0,0,30,0.056821,0.040179,0.040179
25a1548b-4212-4e6a-ad10-fe83c103a5f6,717195055.727300,17,0,0,27,0.110640,0.080267,0.080267
4c81abb5-1a8b-43e9-85d8-3503d03edb61,22765660156.250000,0,0,0,0,0.225881,0.225881,0.225881
03538f03-1e43-468a-b4c6-70778eb502a2,597596419.163400,18,0,0,30,0.163015,0.115269,0.115269
bf5bcb76-6d01-4981-a632-029c95a44228,9510277343.750000,0,0,0,30,0.239235,0.169165,0.169165
41270e43-91d3-48a0-906f-98de233623c0,8097451000.998600,1,0,0,8,0.297216,0.264083,0.264083
f1be6d95-17af-4e21-ada8-d43dfd2111d2,70331388523.437195,0,0,0,2,0.129975,0.125848,0.125848
9b229e09-3097-4529-8cf8-b669dc6241b5,382235666.735900,21,0,0,26,0.192243,0.140708,0.140708
ef2b5d19-0138-4545-8e78-a52a233cdbcf,645700229.578800,17,0,0,11,0.420140,0.359387,0.359387
7f754716-eaee-43d1-934f-80fff46a7996,1359161010.742200,13,0,0,25,0.185980,0.137355,0.137355
bb124e13-41fa-431b-8027-a5502c549cad,2392767578.125000,9,0,0,10,0.248721,0.215399,0.215399
778fe380-16f1-4989-91c4-5d6669fde9bd,10796093750.000000,0,0,0,2,0.275039,0.266305,0.266305
6b4f2c09-b3a2-429b-815f-7877ddaff91f,10504201496.068100,0,0,0,14,0.120300,0.099335,0.099335
64bf51e7-b9a1-4bd4-9c3b-e8092f29c45e,26656421875.000000,0,0,0,1,0.129621,0.127513,0.127513
4f1f7e2a-b345-4287-8c20-a927c7731695,2374711795.330200,9,0,0,20,0.277280,0.214781,0.214781
1a2ecece-c7fb-4b5b-89ae-892812cb393d,3580105944.425800,6,0,0,16,0.210077,0.169652,0.169652
f2363824-5400-4dce-a7bf-242205e0aceb,3719576660.156300,6,0,0,6,0.176420,0.161049,0.161049
37dcb6b2-596f-4cae-8f33-d2fbfd81d39e,6556258281.960999,2,0,0,9,0.116932,0.103897,0.103897
55202aa8-f31f-4efb-b6de-0d58d95ff3db,48618622.474500,30,0,0,30,0.281118,0.198781,0.198781
514b1d66-235a-42ec-9c02-0d6ecf64d5be,5536428171.214100,3,0,0,0,0.366505,0.366505,0.366505
f79ddaca-e242-48a5-8234-90b00feb118f,986774742.687100,15,0,0,28,0.156187,0.112329,0.112329
