id,currency,rho,rho-to-call,rho-to-maturity
dc532818-4e75-4447-9b9e-2a10c319776a,USD,-2.592766,-2.592766,-2.592766
0b68de89-2b9c-4a3f-8244-c167ce01d050,EUR,-0.194727,-0.194727,-0.194727
82caa2de-3102-4079-ab73-c20c5889d80b,NOK,-0.014943,-0.014943,-0.014943
ef3f1881-7447-401d-9526-197bb59e776b,EUR,-0.237082,-10.600579,-10.600579
26af19cf-69b9-484a-89de-e7e2ae037f96,USD,-0.083847,-0.246254,-0.246254
5740ff6d-0d10-447a-8b9c-d7ac026d3aab,INR,-0.037483,-0.161550,-0.161550
cc207974-df41-4234-b837-324100a0d920,USD,-0.557794,-2.894382,-2.894382
86b1d25a-7703-4415-bc13-5d35f30e75bc,GBP,-1.216352,-16.425848,-16.425848
7257f740-bc3f-4e06-95fb-e1f27b9185e7,EUR,-1.505041,-1.972396,-1.972396
5a2f15d1-0025-4068-b3f4-74e187d30282,EUR,-5.168425,-5.299375,-5.299375
8a621321-ee93-4cfe-8ffe-cb52e5e03fde,EUR,-0.193100,-0.193100,-0.193100
fa9951e9-9f1c-4a54-bd79-d022b38ef85f,EUR,-3.681767,-3.886543,-3.886543
95094895-30ed-4218-99df-8324b512f042,SGD,-1.482163,-1.482163,-1.482163
49f0c33f-30ac-4e38-a32e-22bedc2d572c,EUR,-3.365473,-3.054522,-3.054522
09967a27-e3a1-4cf8-81e6-9467126ea2db,CHF,-1.692808,-1.736488,-1.736488
235c87ce-4fe9-4b44-94fd-ffcc201c68c9,EUR,-0.242888,-0.242888,-0.242888
01eefd93-5750-4936-b3ca-3a629ee2e344,USD,-1.836341,0.681935,0.681935
0d43fe79-0973-436a-8f3a-22f2726becb2,EUR,-4.727335,-1.877352,-1.877352
343c2203-21cb-4fc3-b07b-4e0a553e8782,USD,-0.082605,4.857723,4.857723
f7869b56-3090-440b-a25c-57ec25d14dbe,USD,-0.488064,-0.488064,-0.488064
0550d488-e800-4139-b1f6-392b1dddecc0,USD,-0.889011,-1.039358,-1.039358
ecc37675-e033-4ad3-a5fe-c55ce0386f2d,USD,0.000000,-10.824714,-10.824714
2c28629f-8005-4210-a279-14639c3755fb,EUR,-2.859963,-0.236796,-0.236796
53122144-e285-45d6-8532-819ced63feec,EUR,-3.515502,-3.831903,-3.831903
20151937-521b-415e-93ec-d5b6d7993b9c,EUR,-1.794642,-2.157682,-2.157682
ef6aef34-5583-4dba-96a8-44abcd95c2c2,USD,-2.330704,-1.447784,-1.447784
ec915318-7883-4680-b6c2-e6cc8c34d761,USD,-3.352250,-0.132006,-0.132006
7df061bd-03fc-4925-9b34-4152a28cba5c,EUR,-6.156909,-6.156909,-6.156909
2691cd39-2ed8-499c-82f0-4104016db848,CNY,-0.050789,-0.050789,-0.050789
3cb38914-caa2-4dda-9aed-9aad5f5c94a1,EUR,-2.721198,-2.877293,-2.877293
5a8a1ee3-00cf-4a72-865e-124b8ab0c17e,EUR,-0.187965,-0.187965,-0.187965
63431a44-753a-403c-a1fb-4709a869b9ef,EUR,-2.192247,-1.127616,-1.127616
47f26cb7-ba3e-47ce-8bd9-659333cd0176,USD,-0.633208,-0.633208,-0.633208
0c03dfbc-8f3b-4684-a04b-4ef29a627abf,GBP,-3.605273,-3.936498,-3.936498
8d81b7ab-1296-4fef-b178-56199a584ba0,EUR,-1.773340,-1.889122,-1.889122
5863ef94-d131-4374-990e-ca43a578eb53,SGD,-2.342238,-2.416931,-2.416931
11be258f-adf3-4f00-90d0-357b1bc05d06,EUR,-0.817736,-1.732949,-1.732949
89b35378-cf62-4b38-9e14-cfeae7155463,USD,-2.278283,-33.960305,-33.960305
dccad277-6c97-46e8-85f5-95a37ab858d6,CHF,-4.399435,-4.622426,-4.622426
9685ba30-c2e8-4775-8f72-aa9e591f7042,USD,-2.220059,-2.754310,-2.754310
4ea32040-dc85-4f53-b704-ce8b7db60811,EUR,-0.836588,-0.836588,-0.836588
b46f9cb9-9f19-4c78-b4ee-54f3dad4f1fa,EUR,-0.612153,0.516439,0.516439
b45d0b8c-e2fa-4bfb-adb0-f6696233a1ae,USD,-0.078340,-1.011393,-1.011393
711ca866-0b15-4085-a615-1644ea70ccba,USD,-3.202690,-1.622575,-1.622575
aabea595-7be5-49b2-b4a4-0adbe672894e,EUR,-0.709401,-0.709401,-0.709401
00819f28-34df-4454-842c-5708fd273bb6,SGD,-3.414861,-1.815433,-1.815433
1a20db0c-3075-4f67-8573-7e855e9419c1,USD,-0.082906,-10.824714,-10.824714
080c5385-3798-4c4d-834d-7b939c02d6d0,EUR,-0.234699,5.420411,5.420411
a006ac3f-b7e7-4187-b9c3-cbb0b60fc640,USD,-2.473859,0.188565,0.188565
53135cce-8e67-4558-83b0-e2d5b67a7785,USD,-0.180979,-12.641516,-12.641516
9a73f47f-1cba-4cfe-b829-276295a878f9,EUR,-0.872133,1.977512,1.977512
837b1c1a-18b5-4470-a181-f1ed0345db5c,USD,-2.524835,-2.820647,-2.820647
447b27d2-a617-44e9-8a5e-44e71fe6718c,EUR,-1.116742,-0.814358,-0.814358
61d7414b-8304-4f21-b3f7-b330470bdaac,EUR,-6.223717,-3.836909,-3.836909
6b4e57bf-cbe7-46ed-b787-a4fb5aac17a5,CNY,-0.089585,-0.089585,-0.089585
f359651f-a06c-4692-9b8c-f78acbdfa6c5,BHD,-0.466029,-0.466029,-0.466029
055734b9-b71b-41b1-862b-8a78d3d84d58,USD,-4.559489,-4.559489,-4.559489
25c19652-a202-46f5-9300-2abf69eaf6ae,CAD,-0.060286,-9.290813,-9.290813
0c0d1e4f-8666-4b74-b195-2f2e3cc26f86,USD,-1.932415,-2.134537,-2.134537
ae5ea42c-d5ba-4092-8153-5d9e3d2316fb,EUR,-0.119402,-0.119402,-0.119402
1314cb94-8319-4f5c-bbed-248702c9a0e8,USD,-0.082878,4.278570,4.278570
72fe374b-f7f8-4294-b314-1fe3c107f8b6,EUR,-4.878825,-4.940250,-4.940250
1d0975e2-8bdc-4d91-85ea-ae2d636eae66,USD,-0.083498,-0.247244,-0.247244
7687a8ef-3054-4fd9-8f32-57f4bdf80274,EUR,-1.491139,-1.491139,-1.491139
23b3b397-fa84-4fdf-8395-bb1dcfa819e4,EUR,-2.480267,-2.127428,-2.127428
33876e02-5ab6-4844-aae9-6ec73cbf7091,GBP,-2.242559,-2.242559,-2.242559
a9c6c1b5-c141-4073-b01e-4f673a69e81b,USD,-0.082898,-13.428728,-13.428728
9c19a4fc-c05f-4bb8-9ad8-bf5f586989e7,USD,-7.355420,-7.355420,-7.355420
6f37fbeb-168e-48e7-a6ba-fcf6dc3f8394,USD,-3.091897,-3.392501,-3.392501
acf9fba3-3129-4646-8962-8edbab50d090,EUR,-5.493791,-4.511890,-4.511890
8dc5b7ea-77c3-413a-a617-f959f88d1b5a,EUR,-1.928993,1.759716,1.759716
d13db5c1-776e-4532-99bd-0119a709d915,SGD,-0.225540,-0.225540,-0.225540
fcee4668-a909-4b18-89a5-be24a9647661,USD,-4.102014,-2.593996,-2.593996
da995056-5308-4567-a7c4-b59484700978,EUR,-1.777277,-1.777277,-1.777277
64a06d81-af01-46d0-8227-e4440dcd6efc,USD,-2.505919,-2.505919,-2.505919
eb7b3677-d93e-4e50-a29e-308a27746c3e,USD,-4.124390,-4.194866,-4.194866
7fe57256-4fb3-4065-ab7b-1ffd1290ce18,EUR,-1.830445,-1.972323,-1.972323
d3b9fd69-778b-4d3a-af6e-2a1bf5fcc14f,USD,-0.391531,-0.391531,-0.391531
2f2a2be0-8d66-4e82-b911-8a75f94c8cbe,EUR,-0.128878,10.228663,10.228663
b4e58227-b3a2-4396-9cbe-42976bb38a10,USD,-3.120388,-2.767164,-2.767164
5abfba96-f342-409f-aeef-ea8acc425a90,USD,-3.444148,-3.444148,-3.444148
4eb13811-cfb0-46e9-843f-cd371364e593,USD,-0.301893,-0.457232,-0.457232
adc0afb5-47b0-45f8-816f-e465ca82ec25,EUR,-1.058301,0.085535,0.085535
c8609d9c-8045-45f5-a93a-b65aaad45dfa,EUR,-4.828010,-5.060178,-5.060178
e4388e33-411b-45ae-b4ae-b7a1827b1238,EUR,-5.517722,-4.705634,-4.705634
a047696c-b9be-4caf-989a-f9a3ad236d92,USD,-0.479998,-14.645371,-14.645371
2647fefd-ff17-48fe-96b3-c43828c68fa4,GBP,-0.885060,-1.460285,-1.460285
e77bcb4f-99fd-4d86-9e57-221024d7bac8,USD,-2.312273,-0.587826,-0.587826
4cf8d2cf-ecc7-444c-8588-0b8da39e6990,USD,-0.082901,1.493857,1.493857
d557eb1c-c81f-4be6-ba51-1507ba8ccdb6,GBP,-0.483164,2.562632,2.562632
c4cdd953-9bd0-413e-ba63-f17106f15f3e,USD,-0.082932,-0.165065,-0.165065
fc79043f-f787-4b33-b8c5-f16fdcb8796d,EUR,-0.702123,-0.702123,-0.702123
639d6d65-671f-495b-b893-6c901b95e0ba,CHF,-0.796762,-4.271933,-4.271933
efe4730a-bd65-4d1f-af6e-0394429a16b2,EUR,-1.287827,-1.684051,-1.684051
ff85c057-d1c8-4071-b9d4-6d1506e5f0fa,USD,-0.082839,-11.875029,-11.875029
19880c0a-745e-4469-9085-3c7259e559a8,EUR,-1.587346,0.387250,0.387250
dc8f2b8a-deaa-4a5c-8f45-e4256abd026d,TWD,-0.080481,-0.889604,-0.889604
9670bd2d-f3ae-432c-afe5-e0ba3245f678,USD,-0.590748,-0.590748,-0.590748
ad6a0b3c-e58f-48a0-956d-dcbe6d372b66,INR,-0.008604,-0.018070,-0.018070
acaca662-9dcf-4cdc-92b6-bd92fc03004c,USD,-0.260040,-16.143624,-16.143624
990f622d-2897-4f91-8eec-b04f887d34c1,EUR,-3.812299,-3.944057,-3.944057
d91a04d5-02db-4aa1-9e9d-5c789148c731,GBP,-3.367894,-3.728993,-3.728993
116ddccc-d7b3-4c7e-8343-328ae1ed9b60,USD,-0.297787,-1.871651,-1.871651
bec98b36-d69c-4377-b0a8-01bd992ed9e7,EUR,-1.292070,2.315758,2.315758
9402a3bf-8cce-4b9d-b4f8-e56929ed3c51,USD,-8.452286,-8.452286,-8.452286
0e5d2108-9c40-4901-99cb-c013eab085fc,USD,-3.480835,-3.492640,-3.492640
146b129f-9eea-4de7-8dd3-232adebc58d7,CHF,-0.662422,5.761742,5.761742
700b711e-8e03-429d-bb5e-823f6909544f,USD,-0.027922,-0.192195,-0.192195
847027d9-0026-4cba-a17e-06af8bef989d,CAD,-0.290959,1.289240,1.289240
62083f19-336d-4c88-8fe8-8fa43e1973e8,EUR,-13.427918,-13.427918,-13.427918
8da986b6-50dc-4db7-93f9-4792ba73b970,AUD,-18.093910,,-18.093910
9456fac6-9b54-4d37-b2af-df1c7b0e65b4,USD,-0.082932,-0.082932,-0.082932
a839ccd6-5b03-4e76-8c99-824ffb67d331,SGD,-0.353439,-0.353439,-0.353439
b52cf64d-d406-4016-98a8-cb36aa2b8926,CAD,-0.347960,-0.347960,-0.347960
b77bea09-70ca-4865-84d5-43971b97c158,CAD,-0.060198,4.611254,4.611254
f33a80c3-6432-4869-a08b-e7435bf1881d,USD,0.000000,-1.792381,-1.792381
a55f4615-f0f1-483e-8480-909884aa1434,GBP,-1.929200,-0.203215,-0.203215
5675e6ca-b60f-4bd9-963e-d3361da9ed13,CHF,-2.491320,-2.491320,-2.491320
c0175d67-de1f-4e90-b54a-3c082eb5fa99,EUR,7.433566,,7.433566
d9966548-5e1e-475f-a23b-0c2bc7f0bf61,USD,-0.082840,-7.158583,-7.158583
4c0b8f5b-f23b-4a0f-b5da-e71d83f1a805,USD,-0.022683,-0.022683,-0.022683
a869ec12-9b83-459f-80bc-df91f43ecd67,USD,-0.082680,-5.220994,-5.220994
68a6e9fc-8af1-45a0-970a-ea7a57a702e7,USD,-2.157403,-0.524374,-0.524374
21350b18-5fa9-472a-86d1-36a2fcbebb69,CAD,-0.060325,-2.046197,-2.046197
93fad9a6-1707-4184-9940-d2eba9586f46,EUR,-4.388998,-3.135641,-3.135641
54da2c0e-213f-4b52-99c1-1fcce7754757,GBP,-5.408331,-5.408331,-5.408331
b95c48be-64c0-4268-9f0c-edec0895ef89,CNY,-0.144147,-0.144147,-0.144147
6da1c2a0-57d8-4f17-a26b-3e1d90642758,USD,-2.121747,-16.479983,-16.479983
194e99fc-e864-4f42-8e57-cabf16e1117e,MYR,-0.499039,-0.807657,-0.807657
cb61614d-9d98-41b2-bafe-f1219f442f1c,MYR,-0.096622,-2.616411,-2.616411
31ab1bff-9d6b-4d3e-9da0-362921e428e5,CNY,-0.215730,-0.215730,-0.215730
855de6b4-a2c3-4278-a9f4-760c6981cc1d,USD,-0.432422,-0.432422,-0.432422
cc92ae4e-a78a-41ac-912c-3750989d134e,USD,-0.890038,-13.132227,-13.132227
c82ff082-971e-4877-bab8-614b94b773ba,CNY,-0.041441,-0.041441,-0.041441
de964b91-2185-4167-a8d6-b9895cdc8cc2,EUR,-6.701016,-4.368384,-4.368384
a32950c7-3ac7-47e8-82b6-b117cc919606,USD,-1.282125,-1.282125,-1.282125
3a9b4126-ef25-41f7-afac-20d9f1612ef1,USD,-0.082966,-0.165200,-0.165200
e71b375d-fca8-4a0d-9a1d-d3a0ba0dc3df,GBP,-2.818599,-2.818599,-2.818599
29db8e81-2dd7-4948-96b9-58652f6eb0d3,INR,-0.015512,-0.015512,-0.015512
b3f86de3-f517-4b34-b476-bf6e5806b197,USD,-3.115782,-3.115782,-3.115782
36a77de3-80d5-4c39-b529-f21f6f4753ad,INR,-0.027396,-0.147447,-0.147447
99b89eb9-98d5-4823-97b3-04080a84d927,SGD,-0.347115,-10.019010,-10.019010
a7ae0a1c-e080-40be-846a-481115d26127,USD,-0.298084,-0.298084,-0.298084
3f0ad900-c2d6-47d8-a234-d1e0abb54ffa,USD,-4.209305,-4.312780,-4.312780
63110e9e-267c-4b93-9599-183cae0720d1,USD,-0.082935,-9.987419,-9.987419
25653659-0aab-47f6-87c1-2d87d7d016f0,USD,-0.082904,-11.096117,-11.096117
4a755570-2ebf-4d34-8067-9c3badbb7e10,MYR,-0.663904,-0.663904,-0.663904
d1812b60-e98a-4e89-836a-2c3c53fe2bfa,USD,-1.993025,-17.220706,-17.220706
2ce07a76-f149-4421-914f-bb627b1ae239,USD,-2.633896,-1.351498,-1.351498
12490540-6ba1-4a4c-805e-0abdcd49706c,USD,-3.635935,-3.749836,-3.749836
b61c0678-9d4a-4f47-a1a2-0fdc1fdde4d2,CHF,-2.143622,-1.823967,-1.823967
7739c6d7-35c2-4da1-995a-96e8448bb6f0,EUR,-0.622248,-0.622248,-0.622248
a9095713-e9b0-497f-a90a-2d8b19c705d6,SGD,-1.864274,-1.864274,-1.864274
526463cb-5b50-4d61-a63c-32778b84e7dc,SEK,-0.004301,-0.021329,-0.021329
e0e19c5b-0907-4043-95e5-e7f3f2036179,INR,-0.016806,-0.127776,-0.127776
157fd500-0662-417b-9caf-2739bafa96d1,CNY,-0.099994,-0.099994,-0.099994
5b5326a0-8fdb-447e-937e-dad7e4701ec1,USD,-0.082796,-0.082796,-0.082796
3e231fbf-252a-4f1b-ab6c-72a680360274,GBP,-2.570130,-2.570130,-2.570130
60c85fc7-523d-4b44-93fb-7ce271bfb1c0,USD,-0.083046,-0.245479,-0.245479
84518bc1-1473-48ff-9479-bf53d13f0a25,USD,-0.426044,-0.426044,-0.426044
972ac984-9db4-4422-851c-e99cd059367c,INR,-0.061774,-0.064915,-0.064915
afefe575-13db-49d5-aff3-849e08f70197,EUR,-0.213566,-0.213566,-0.213566
644dbced-919f-45bc-b215-309c3630b2ca,USD,-0.257639,-1.861569,-1.861569
afafae3a-e9c5-4366-8506-8ba34b4d4648,USD,-0.010508,-0.010508,-0.010508
c9f0f432-6a05-4183-9bf8-b5123f2d788c,USD,-0.321987,7.069692,7.069692
a45b1180-637e-45ae-b331-f1a5bd1658f0,USD,-0.041570,-0.041570,-0.041570
f4e0a147-f158-4ccd-a31e-b60522e0f387,USD,-0.056962,-0.056962,-0.056962
6f76d363-15c5-4e8e-bf54-1eaec4d41c98,USD,-1.304920,-1.446232,-1.446232
d28a7d62-24d3-407d-939f-3c98a02c0dc2,EUR,-2.669798,-2.956888,-2.956888
96ce1513-e4f6-4236-8d6c-ca75a7b4d40b,USD,-2.601902,-2.414419,-2.414419
8b1d4ca8-aad5-4017-9ce8-8163f3fc078e,CNY,-0.057099,-0.057099,-0.057099
5a1398b2-6786-41b8-a790-75d9c6189729,USD,-0.101255,-0.101255,-0.101255
a0cd8f9e-d044-4b70-aeb2-42f247e4f132,USD,-4.683524,-4.683524,-4.683524
781b3412-3724-4b61-8c40-3d3224688081,EUR,-3.302321,-3.069143,-3.069143
7ee7f3a0-9bc4-4119-9add-852331af2522,EUR,-1.088046,-1.088046,-1.088046
91fb30da-5ea9-41da-aa39-d8025f71ccb2,GBP,-1.037392,4.723540,4.723540
fddbe6df-6c65-4100-8508-490dc99b5e46,EUR,-0.172836,8.147222,8.147222
cce8a385-99fd-426f-9500-e5969be39cc1,GBP,-6.783938,-3.236732,-3.236732
4979e208-7222-46ea-af4e-9f8c2fab5c63,CNY,-0.057334,-0.057334,-0.057334
4ca0e2b5-2cfd-40bf-86e8-42f79a4cca61,USD,-4.445648,-4.695732,-4.695732
4670f338-a006-45eb-a5b8-4da34639ac3c,EUR,-3.580348,-1.240768,-1.240768
5ec8d2fc-1bca-4a99-820f-6c0354674bbc,USD,0.000000,-0.164801,-0.164801
1a4fce87-23fe-447e-9035-8fc9f65bd5f4,EUR,-0.708143,-0.708143,-0.708143
e5959953-2cff-4be7-861e-d277cd4b1b1c,USD,-0.467086,-0.467086,-0.467086
2d90e7f7-8411-40a0-8aad-b2375f78cd00,USD,-1.794585,-2.062167,-2.062167
679ad3e5-8fb2-494f-98b0-7bec0853b31c,EUR,-4.908461,-4.821497,-4.821497
b16c92aa-1d1b-41da-921f-86b869ddcf36,USD,-3.485785,-3.485785,-3.485785
fdc93485-0835-4a2c-aae4-ae95d27db162,EUR,5.575642,,5.575642
1967c0e5-6bc7-4282-b440-c55d44d1943b,EUR,-0.551907,4.746934,4.746934
2e87656e-f779-49e6-9a7b-14fb2f625d53,USD,-4.138024,-4.138024,-4.138024
601afe0f-c897-4c53-954a-9f88670ce229,USD,-0.091625,-0.091625,-0.091625
55fb47c3-f9f6-400c-a525-cda46f6d319a,USD,-0.389374,2.060682,2.060682
5f4688a5-2440-4b7f-af0c-9b6865f8e547,USD,-4.557473,-3.919080,-3.919080
aab511ca-9b59-40b9-a897-4becd3ed3796,USD,-1.031542,-15.111845,-15.111845
69c5b5fb-2ebc-4049-bae7-77c201021f8f,USD,-2.584066,-2.584066,-2.584066
c553b8f1-73fe-41b6-8749-7f786eb0e7e0,GBP,-0.544485,-0.544485,-0.544485
c1880342-db05-4183-a925-3bc0d0cfd052,EUR,-2.624136,-0.729341,-0.729341
3f3df85f-b01c-4b95-9fec-cdb2cc72bcf8,USD,-4.282192,-2.737814,-2.737814
5fdfb11b-544e-4960-875a-79b182894e04,EUR,-2.849471,-0.842068,-0.842068
fac0797f-7b8a-494b-bdcd-3a1943047cb0,USD,-2.801257,-2.801257,-2.801257
ba91bda1-fe52-4450-a559-424c85b69382,SGD,-0.318868,-1.705482,-1.705482
207fa689-ec14-4202-a580-d4de4427162a,USD,-2.464275,0.306243,0.306243
fb63c7f3-179f-41ae-87a0-e68c33a2b622,USD,-1.268265,-1.623989,-1.623989
06fc5915-9f0a-4d9d-9bcd-e0c5a08810c2,EUR,-2.737311,-3.495672,-3.495672
40350b76-c5c9-440d-bd4e-418030ceee6c,EUR,-2.142961,-2.142961,-2.142961
c386b5f7-149f-4d0b-ad07-aec8cb6e907b,USD,-0.261010,-0.439482,-0.439482
3a4ccd11-2418-4bec-8a7d-886f83196417,USD,-0.083142,-0.246856,-0.246856
d302e685-c132-4968-bbd9-9dbea5befc25,EUR,-0.386931,-0.011174,-0.011174
5b6b9f80-b8c4-489b-b80a-b4b4b0111fea,INR,-0.048746,-0.048746,-0.048746
fea5c177-4238-401c-a11d-5baf90439c63,EUR,-1.035825,0.624561,0.624561
1ca3aeda-e8c4-42b6-8269-82498e68def6,EUR,-1.014980,6.152948,6.152948
96b1d4a0-5aa4-4740-bcbb-4c3012316c5e,EUR,-0.240290,-0.240290,-0.240290
5d4c1ad1-0648-4cca-a436-6c1f79cc03ea,USD,-0.237150,1.294891,1.294891
3241d6a5-698f-4efc-9c25-ed9e6bf0f5e9,EUR,-1.368816,-0.995309,-0.995309
7468f4be-6d5f-4bdd-b55c-70bd2e2c173f,EUR,-2.746985,0.514376,0.514376
6bc2c462-7ebd-4c4b-acca-86bb741bd3b1,ISK,0.000000,-0.002046,-0.002046
65b0ba26-604c-4725-9e92-0c0e6b40591c,CNY,-0.097259,-0.097259,-0.097259
fac7d7f3-ab9a-4d3c-bfd2-a9a42395605e,EUR,-1.720038,-2.074972,-2.074972
e620396c-1e25-4f8f-bea0-755dff51db66,EUR,-2.755749,-2.980235,-2.980235
0571a40b-51ce-40df-a0b4-ee405486bd5a,EUR,-3.161046,-0.219836,-0.219836
96988f15-1a56-4c9a-b4b5-09e6fabe43dd,USD,-0.303450,-0.303450,-0.303450
088eeca5-bf0f-4aab-87a4-770ed8dc4f35,EUR,-0.142100,-2.371017,-2.371017
e8c163e2-613b-48cd-967d-b9c16f772eb6,EUR,-3.404262,-3.728095,-3.728095
4288f400-5211-4fca-bc31-94c1dca031be,EUR,-4.487747,-4.756428,-4.756428
95224af9-fc49-450b-b447-58014a1cb00c,GBP,-5.574882,-1.986542,-1.986542
6edae7da-98a9-40c8-84f0-4d6800159eae,EUR,-0.193691,1.604690,1.604690
3469a217-4dd0-4ff1-b24f-485e77229198,GBP,-7.398396,-7.508215,-7.508215
299cd1aa-96ee-4310-be95-4e42eeae6536,USD,-1.077940,-1.218719,-1.218719
2db2c844-e4cc-47d2-adb8-2ac7c57e7637,USD,-0.332866,-0.332866,-0.332866
988cd1bb-ed47-4002-ab22-457274be9667,EUR,-0.091020,-0.327539,-0.327539
ea64cccf-9fe2-4210-9363-39423bd311f6,USD,-0.477669,-0.477669,-0.477669
53a8567c-33ee-4e55-854f-2c06b92a56d6,GBP,-4.046478,-4.231787,-4.231787
123b8eb8-ce32-481a-933c-274fe578b544,SGD,-2.098468,-2.241038,-2.241038
03a8767e-04c3-4937-ba7f-1271743dbfdf,EUR,-4.578784,-26.059237,-26.059237
5c67cd23-b179-462c-8e44-0e6093a2c919,CHF,-6.726891,,-6.726891
f00619ea-b0df-4f76-9d0a-cbf1b550bc66,USD,-2.963742,-2.963742,-2.963742
dd90b7a2-1ac1-4d5a-9cf3-701d883e5581,EUR,-4.750813,-4.625842,-4.625842
047c0d95-8cc9-4d6e-8d54-78a425bc4bb3,EUR,-3.274489,-3.587782,-3.587782
e0bc657b-fb38-4d8c-be60-8cb149346385,USD,-0.082619,-22.296669,-22.296669
a5751df3-c52d-406a-b55c-5fadacc1a65a,EUR,-2.825779,-2.968978,-2.968978
9145c1a5-8c0c-4169-9a5d-d09504170e97,USD,-0.210947,-0.210947,-0.210947
8472672f-3235-4e19-8881-cb734398ec8d,EUR,-4.245022,-4.337538,-4.337538
d42789c7-bf39-4840-8fdd-e1bf2c592980,USD,-1.952961,-1.952961,-1.952961
dc407bd3-93b1-4f57-8125-4d7c8f496b06,USD,-3.687433,-4.000280,-4.000280
331a13b0-f074-4092-8da7-358493c18f01,EUR,-1.692673,-1.396664,-1.396664
99705b9a-e636-4024-90bd-ec3e324ed81c,EUR,-1.906931,-2.819209,-2.819209
9e0b3584-3190-4f59-adc1-8cac388fce2e,USD,-3.805148,-3.917525,-3.917525
45755eba-e666-46ba-a130-dc4e6b14271b,USD,-0.082932,1.876895,1.876895
b16c8812-9178-4bf7-a45e-0fe0499f5596,CNY,-0.041476,-0.041476,-0.041476
1721b65d-1a49-4f5b-a515-d3d0c2aad7fe,EUR,-3.843266,-4.097427,-4.097427
d47a4e9a-e8ba-4eaa-b391-1a28f06d9517,USD,-0.163564,-0.163564,-0.163564
c19daa73-bd31-4cae-a2c4-f0668a9df67f,USD,-0.704512,-0.704512,-0.704512
2b31fa5c-96e3-48db-98b4-d5437f98504a,EUR,-2.065932,-2.426964,-2.426964
753fae00-2308-40a8-aa55-2757ce5c9401,EUR,-3.089902,-3.236648,-3.236648
ca9d47f7-63dd-4660-a23e-63073ff57c5c,EUR,-3.514060,-3.655670,-3.655670
789f537e-a4b5-4873-bb02-68e57dbdaf70,USD,-0.226216,-0.234229,-0.234229
be97af48-79bb-4cc5-a07d-dc4a5ca237fb,GBP,-6.413410,-5.628525,-5.628525
6c5d0cd4-f7b7-4c1c-a661-7807b1a170d0,USD,-0.082945,-7.304713,-7.304713
b9f4a6e9-b2aa-4d24-8597-84ed1cba62ba,USD,-0.923607,-0.923607,-0.923607
6a7bd56e-d28a-4b39-b1bb-955b5e9f11d6,USD,-0.942408,0.213830,0.213830
00f9bad0-c82d-4c2b-a947-7d2388b1bf7c,USD,-0.919455,-1.066976,-1.066976
d9320b16-36a6-4766-a1b1-31a45153132e,USD,-2.394436,-2.722989,-2.722989
b43620ff-b686-4aa0-aaf5-da717fab02e0,EUR,-2.886842,-2.939422,-2.939422
39ad3f24-e1dc-40c8-b08b-87ec72e948ce,USD,-1.550517,-1.326396,-1.326396
0f28e4da-d562-49e7-a859-985fae311f02,EUR,-2.907585,-1.424548,-1.424548
d689eb1c-29aa-49e8-aff7-24bc1dc3e853,USD,-4.413254,-2.126710,-2.126710
f7ce2b38-3bfb-48c9-a577-46e1ab2e5d88,SGD,-4.353915,-4.353915,-4.353915
bba711cb-8380-47c6-b0b7-543e9bfaa8e8,USD,-0.890038,-0.890038,-0.890038
85e2e07a-be18-47e2-b477-dad26e1ad470,INR,-0.064361,-0.067071,-0.067071
9bd203ab-37c1-4a25-9fc3-37985b079223,USD,-2.003249,-2.756392,-2.756392
eb955e90-361b-4109-8a27-59fc05d71087,USD,-2.443427,-2.598614,-2.598614
2fe903db-85be-4f73-ac88-eaf455cdd1cc,USD,-3.765321,-3.765321,-3.765321
c5cb6205-bb7e-488f-8a2b-ae00a78d7d40,EUR,-2.719373,-2.943081,-2.943081
47f57887-4ae9-42bc-b6e2-e2409c39230d,EUR,-1.610757,-1.610757,-1.610757
7726c727-6d87-4ef7-940e-02a4e11428f9,USD,-1.959698,-2.284585,-2.284585
2404b5c7-4a83-4ae4-b34e-5e4032d690fd,EUR,-10.437039,-10.599197,-10.599197
cca95493-41ab-48ec-aca1-3e42168e3e44,USD,-3.310376,-2.966556,-2.966556
ac7bf925-01a7-48e7-8152-cff563ddb0b7,USD,-0.082906,-11.582051,-11.582051
8c4568b4-3fe5-4c74-a854-1bbfc88bd7e6,EUR,-5.816087,-5.927295,-5.927295
ddd4bbfd-1b42-4479-a227-28e69c5accc1,EUR,-4.490774,-4.688627,-4.688627
766d3db3-eedf-4d30-8c49-fb4d4bf4ac98,USD,-2.423444,-2.544121,-2.544121
e070e449-6bff-4465-9e60-4c67325e8409,EUR,-2.320808,-0.453723,-0.453723
0dc595f6-0f15-4ce1-b717-9f4396d9905a,USD,-2.246729,-2.246729,-2.246729
87f13dae-40aa-4978-86f5-3d98cc763b92,CNY,-0.089572,-0.089572,-0.089572
3fd2c18d-d577-460e-83b6-75e568cc2cf8,EUR,-1.820431,-1.465363,-1.465363
c25fb412-af44-4ef8-a017-785fed8f4548,EUR,-3.326620,-1.027063,-1.027063
9ac4c716-16cd-4cf4-8317-881724bef9e6,USD,-1.145232,-1.290077,-1.290077
b6b23707-060e-4e3c-ab44-bfa1b3f5809f,USD,-2.818866,-3.079367,-3.079367
d6ad18f4-b8bd-4817-89e1-57a658159e27,CNY,-0.215014,-0.215014,-0.215014
