id,currency,perpetual,callable,npv,rho,rho-to-call,rho-to-maturity
fc2803c7-c7ed-448c-97ae-c47a30f90bda,EUR,true,true,0.978382,-3.926518,-3.926518,-3.926518
a98d6d5d-f91e-45fd-91e2-e3276dfb057d,USD,true,true,1.075220,-4.286003,-4.286003,-4.361130
4ca0e2b5-2cfd-40bf-86e8-42f79a4cca61,USD,true,true,1.128469,-4.374106,-4.374106,-4.632047
eb7b3677-d93e-4e50-a29e-308a27746c3e,USD,true,true,1.010518,-4.106693,-4.106693,-4.180136
c3f8c1f7-1ed6-4ede-bb89-72a008ff2fd5,EUR,true,true,0.751076,-4.869777,-4.869777,-3.869997
b59d5ac8-9629-485f-b988-18a52ada25cc,EUR,true,true,1.062482,-4.347658,-4.347658,-4.454499
9911d01a-abb5-497a-98a1-ea96ccf9c56c,EUR,true,true,1.131642,-4.608575,-4.608575,-4.734493
b041b91b-708b-441a-adf3-7ab724d1cc68,USD,true,true,0.912387,-3.370645,-3.370645,-3.862051
5010bce2-b953-4c7d-8f94-94c7f47ff343,EUR,true,true,1.218795,-4.972130,-4.972130,-5.229499
1800bb07-0973-4c8e-9d6e-308ad14baa17,EUR,true,true,1.107276,-4.497018,-4.497018,-4.690490
0eee1250-0a6d-41eb-aabf-5f7f3798eafa,USD,true,true,0.973552,-4.147717,-4.147717,-4.147717
055734b9-b71b-41b1-862b-8a78d3d84d58,USD,true,true,1.035518,-4.524328,-4.524328,-4.524328
679ad3e5-8fb2-494f-98b0-7bec0853b31c,EUR,true,true,1.091249,-4.769830,-4.769830,-4.535126
6a6e5d69-76ab-4ef4-864c-d7476484b251,GBP,true,true,0.651172,-6.681998,-6.681998,-2.933489
2df4016c-b57c-49ee-88fe-8781058cd64a,USD,true,true,0.818222,-3.770976,-3.770976,-3.653876
066c3b77-d617-49b4-b883-cb2d08bb9f31,EUR,true,true,1.029420,-4.438205,-4.438205,-4.574505
cb77c3f2-51a0-40de-96a9-9981047e9e3b,GBP,true,true,0.886924,-4.070042,-4.070042,-3.831838
c23caf20-2187-46de-8f8e-5b1a13e98be7,USD,true,true,0.824536,-3.771713,-3.771713,-3.696235
5073f18d-926c-4195-8f73-0e87cec67c59,EUR,true,true,1.158484,-4.845556,-4.845556,-5.196684
4992a482-7a0d-4d09-9a53-3b16c008ac00,USD,true,true,1.009100,-4.475808,-4.475808,-4.541460
ffeb32f9-a4a0-4b17-a690-2ffc59aa4a99,USD,true,true,1.179214,-5.291964,-5.291964,-5.373576
d21d12b1-99e8-474b-a27b-5ae676ef3ce5,USD,true,true,0.884605,-4.969904,-4.969904,-3.889336
6b997b36-b88c-4805-9673-c9da45cd66d4,EUR,true,true,1.013102,-4.738592,-4.738592,-4.218427
75a10715-41d1-4a24-8240-56e319033efb,USD,true,true,0.985703,-4.325297,-4.325297,-4.570087
13704ac7-0bf0-463e-b3a6-b9668ec0615f,GBP,true,true,1.052758,-4.768644,-4.768644,-4.869179
30429815-7556-4e0b-a6a6-604f59258aac,USD,true,true,0.870981,-3.851413,-3.851413,-3.968460
02286438-afb5-4c38-8a90-6632432e2051,EUR,true,true,0.965857,-4.239834,-4.239834,-4.527570
eb3a0c69-808d-49c2-8e91-979b5fad7033,USD,true,true,1.241416,-5.882822,-5.882822,-5.882822
da0ca1d0-a0a5-429d-9fe0-ccaafa65338d,USD,true,true,1.241416,-5.882822,-5.882822,-5.882822
a34c7305-370e-455b-8f58-5e941e816acd,USD,true,true,0.874590,-3.920401,-3.920401,-4.122829
7832ed75-c176-43e3-8b61-3529ca647433,EUR,true,true,0.879808,-5.050443,-5.050443,-3.964980
dd90b7a2-1ac1-4d5a-9cf3-701d883e5581,EUR,true,true,0.956548,-4.668667,-4.668667,-4.668667
8138e07a-ab2e-4f89-919a-26b114ea929b,GBP,true,true,0.943220,-4.446303,-4.446303,-4.446303
7aaa2683-1257-485d-b7f8-f4ad14bdd40e,USD,true,true,1.127924,-5.526933,-5.526933,-5.526933
9c19a4fc-c05f-4bb8-9ad8-bf5f586989e7,USD,true,true,1.492270,-7.508516,-7.508516,-7.508516
12431f45-fe27-4652-a552-2b47a36f8845,EUR,true,true,1.012148,-4.816189,-4.816189,-4.941195
f5163888-f7e4-4d30-a1ce-b60d427485d6,EUR,true,true,1.074428,-5.344611,-5.344611,-5.344611
e74a4446-f51f-4ac3-8fc0-dca22e435a0d,EUR,true,true,0.944533,-4.528857,-4.528857,-4.651240
e4388e33-411b-45ae-b4ae-b7a1827b1238,EUR,true,true,0.927442,-5.372830,-5.372830,-6.761892
fa5c6fe8-97f6-4bc9-ab6d-c2aaff4edc7a,EUR,true,true,0.967275,-4.616838,-4.616838,-4.851844
42c2b04a-d471-4da5-a8cf-f4331ca206c8,USD,true,true,0.999558,-5.071879,-5.071879,-5.071879
611d135b-68b7-49c1-bdaf-d66a1958dd08,EUR,true,true,0.918772,-4.608376,-4.608376,-4.709435
1060121e-1a1c-4e1f-a05d-873f41e579cc,EUR,true,true,0.902798,-4.332874,-4.332874,-4.553544
ad64934a-5c1c-4483-a1a0-a23332c5b549,EUR,true,true,0.848941,-4.564059,-4.564059,-3.918878
5113afe4-54ff-443e-9c89-aa8faace8f91,EUR,true,true,1.079669,-5.864982,-5.864982,-5.978346
c8609d9c-8045-45f5-a93a-b65aaad45dfa,EUR,true,true,0.956995,-4.730522,-4.730522,-4.964325
43dcc1db-19c9-43f4-b855-ea780ac2c9a1,EUR,true,true,0.968622,-4.901675,-4.901675,-5.023145
87fcb7bc-6544-42b9-83c5-f21c15d7c90f,EUR,true,true,0.858005,-5.752308,-5.752308,-5.044634
f2c5ac45-88bc-41e9-bb4a-eaaab34cb763,EUR,true,true,1.101481,-5.836747,-5.836747,-5.836747
61d7414b-8304-4f21-b3f7-b330470bdaac,EUR,true,true,0.726263,-6.101413,-6.101413,-3.567698
b1fdf8cf-5d4b-49eb-893a-ecf7a3a8f20e,EUR,true,true,0.971897,-4.977816,-4.977816,-5.096163
54da2c0e-213f-4b52-99c1-1fcce7754757,GBP,true,true,1.004572,-5.325345,-5.325345,-5.325345
2174acb0-bc54-43f0-932b-3ff34ebee6b4,EUR,true,true,0.929807,-4.510792,-4.510792,-4.885355
9add442c-9715-40b3-9097-afdb4dc86122,EUR,true,true,0.873976,-4.880280,-4.880280,-4.614470
87ad0bbf-5ab8-47e0-8832-4eca10f0ed5a,USD,true,true,0.851686,-4.533132,-4.533132,-4.533132
9bc54564-8f5e-48d8-a6d7-722242e0dc34,EUR,true,true,0.981306,-5.067477,-5.067477,-5.329003
72ba77a5-87e0-4f2d-8191-928f954a6b2a,USD,true,true,0.774100,-4.867265,-4.867265,-4.265345
90c47b1b-b2ec-464e-85ef-40e55650edac,EUR,true,true,0.498700,-3.135745,-3.135745,-2.925484
67a97930-b5ee-4d6e-a629-da58fa9b64fe,GBP,true,true,0.986385,-5.327845,-5.327845,-5.327845
72fe374b-f7f8-4294-b314-1fe3c107f8b6,EUR,true,true,0.879220,-4.759487,-4.759487,-4.725331
88f0daef-aa5e-4e69-a0d8-94a34f956cf4,USD,true,true,0.828618,-4.748886,-4.748886,-4.520320
de964b91-2185-4167-a8d6-b9895cdc8cc2,EUR,true,true,0.786657,-6.563115,-6.563115,-4.148356
f8fcbd63-26c9-4ac7-ac9e-fb030e79d936,USD,true,true,0.800152,-4.960094,-4.960094,-4.763619
5fa5dd46-1987-438f-9053-380451750f2d,USD,true,true,0.826922,-4.817130,-4.817130,-4.737637
debf63c1-8a73-45fc-b7d8-387fc0aa1a78,EUR,true,true,1.071657,-5.867194,-5.867194,-6.046638
acf9fba3-3129-4646-8962-8edbab50d090,EUR,true,true,0.774315,-5.385038,-5.385038,-4.306155
b77140c9-2bb9-4a50-8ec6-ff2eb511e160,USD,true,true,0.850130,-4.967542,-4.967542,-4.967542
806e58a2-3f0a-4ba2-b09f-aa016ab3ff49,USD,true,true,0.825743,-4.782069,-4.782069,-4.812532
a1c8b782-e897-4c5f-a79b-748fb426f515,USD,true,true,0.976241,-5.726348,-5.726348,-5.726348
f0ef9ab2-a81d-4c11-9b92-37efa3007da1,USD,true,true,0.830085,-4.760713,-4.760713,-4.876904
c3bff0d4-cb6b-4ac4-8719-21bdc9befd99,USD,true,true,0.855564,-4.765136,-4.765136,-5.082781
54debe01-e895-4413-95e6-3ef4c1f52dd0,USD,true,true,0.837741,-4.952239,-4.952239,-5.275533
a93b99fd-947a-4baa-97d8-6457c871834f,EUR,true,true,1.185527,-7.324113,-7.324113,-7.427950
8c4568b4-3fe5-4c74-a854-1bbfc88bd7e6,EUR,true,true,0.926570,-5.688550,-5.688550,-5.804225
c2a12954-a899-4465-a908-42a671f6c618,USD,true,true,1.251483,-7.951270,-7.951270,-7.993302
59f36b19-f979-47de-a851-25d6d47d6d99,EUR,true,true,1.160025,-6.989442,-6.989442,-7.089178
9554ee36-4146-47ec-9233-fa6904467922,EUR,true,true,0.751996,-6.037971,-6.037971,-4.577024
7df061bd-03fc-4925-9b34-4152a28cba5c,EUR,true,true,0.951620,-6.084237,-6.084237,-6.084237
7cc7f282-62d8-4687-b4d6-f4b7b860783a,USD,true,true,1.322311,-8.581356,-8.581356,-8.635968
61b254e3-d6fd-4e13-8697-e8e878c73e46,USD,true,true,0.987182,0.000000,0.000000,-8.630817
9402a3bf-8cce-4b9d-b4f8-e56929ed3c51,USD,true,true,1.191144,-8.348544,-8.348544,-7.441424
a47d84d3-7482-41a1-a963-21ef1050841e,USD,true,true,1.120089,-7.938818,-7.938818,-7.938818
be97af48-79bb-4cc5-a07d-dc4a5ca237fb,GBP,true,true,0.762194,-6.258610,-6.258610,-5.518231
0d4742cf-bcc7-41d3-8a4b-92df94d800a2,EUR,true,true,1.161569,-8.732195,-8.732195,-8.474465
3469a217-4dd0-4ff1-b24f-485e77229198,GBP,true,true,0.964208,-7.179415,-7.179415,-7.303715
8d1ccffb-603e-4d39-b67b-a5aec8d0bb1f,GBP,true,true,1.056831,-8.112696,-8.112696,-8.112696
b1e33963-4007-4f96-9308-8eadaff5b42b,USD,true,true,1.167444,-9.347957,-9.347957,-9.432246
de5de72b-6d10-460c-90d6-edcbc11f2f9c,EUR,true,true,0.898191,-7.371683,-7.371683,-7.607226
b8894b07-ba9d-44ab-b58d-836f483c97f1,USD,true,true,1.104670,-9.744431,-9.744431,-9.744431
d08c71f3-9091-43cc-b1e5-ab54a121bbf3,USD,true,true,0.559762,-0.079957,-0.079957,-4.991991
ca56dc48-bbfb-4357-b9aa-ea6590f6740e,USD,true,true,0.356352,-0.079965,-0.079965,-2.937206
2404b5c7-4a83-4ae4-b34e-5e4032d690fd,EUR,true,true,0.966541,-10.312258,-10.312258,-10.488093
f8a15eec-599d-4ffd-80e6-ec4cfcf3fcb6,USD,true,true,0.068851,-0.106471,-0.106471,-0.609956
17a19d03-2336-42b9-be2d-380bbe5c7557,USD,true,true,0.940414,-0.080094,-0.080094,-15.083231
bba711cb-8380-47c6-b0b7-543e9bfaa8e8,USD,true,true,0.995095,-0.819433,-0.819433,-7.789794
b2959e9e-36ae-4ac2-b344-f3835fcb188d,USD,true,true,0.686898,-1.502485,-1.502485,-8.808980
f7869b56-3090-440b-a25c-57ec25d14dbe,USD,true,true,0.991547,-0.415569,-0.415569,-0.415569
9a798021-b6af-4876-abc8-ed3aca8f4afc,USD,true,true,0.663313,-0.353654,-0.353654,-9.308171
53135cce-8e67-4558-83b0-e2d5b67a7785,USD,true,true,0.874028,-0.105144,-0.105144,-11.923173
56552973-41bb-4967-ae96-d23b906be616,USD,true,true,0.869941,-1.084497,-1.084497,-11.882573
ef127053-7215-44c7-860a-91585e89629c,USD,true,true,0.625997,-0.080110,-0.080110,-8.566164
752f81c4-3220-4505-a614-5589ca01e793,USD,true,true,0.152480,-1.120224,-1.120224,-0.846196
a8b0d219-72c5-4d2e-9812-447b6f172142,USD,true,true,0.699110,-0.199691,-0.199691,-10.265983
bb4c2087-df50-4e83-b713-44b9ecbc8745,USD,true,true,0.706810,-0.294005,-0.294005,-9.557677
ecc37675-e033-4ad3-a5fe-c55ce0386f2d,USD,true,true,0.828881,0.000000,0.000000,-20.952246
ecc37675-e033-4ad3-a5fe-c55ce0386f2d,USD,true,true,0.828881,0.000000,0.000000,-20.952246
ac7bf925-01a7-48e7-8152-cff563ddb0b7,USD,true,true,0.906449,-0.080184,-0.080184,-26.460243
ac7bf925-01a7-48e7-8152-cff563ddb0b7,USD,true,true,0.906449,-0.080184,-0.080184,-26.460243
25653659-0aab-47f6-87c1-2d87d7d016f0,USD,true,true,0.624657,-0.080155,-0.080155,-10.251161
0372c9a6-1d5b-4fec-bbd3-92e3a261abff,USD,true,false,0.400706,-7.435856,,-7.435856
763e582c-2f77-43bc-a1e7-d49483300ded,USD,true,true,0.781751,-1.927824,-1.927824,-15.639613
6da1c2a0-57d8-4f17-a26b-3e1d90642758,USD,true,true,0.737298,-2.055774,-2.055774,-14.811366
03a8767e-04c3-4937-ba7f-1271743dbfdf,EUR,true,true,0.897774,-4.466577,-4.466577,-5.966071
116ddccc-d7b3-4c7e-8343-328ae1ed9b60,USD,true,true,0.060719,-0.273696,-0.273696,-1.412405
89b35378-cf62-4b38-9e14-cfeae7155463,USD,true,true,0.744628,-2.203488,-2.203488,-16.047875
bb23bb2b-7eac-47b2-bedf-1555e62214d1,USD,true,true,0.044841,-0.103864,-0.103864,-1.440313
11a9e024-c8b1-4da0-bc64-da0655401e7f,USD,true,true,0.036246,-0.184404,-0.184404,-1.441337
0550d488-e800-4139-b1f6-392b1dddecc0,USD,true,true,1.012088,-0.817443,-0.817443,-0.969036
0550d488-e800-4139-b1f6-392b1dddecc0,USD,true,true,1.012088,-0.817443,-0.817443,-0.969036
