id,marketCap,horizonPoC,horizonMD,horizonNoVolumes,horizonVolumes,esHistInno30D-Arcanist,esHistInno30D-ArcanistMD,esHistInno30D-Recco
97fd6fda-9f0e-4fa5-b8b6-98b1ede583c1,,,26,26,,0.088344,0.088344,0.088344
104966d7-27bb-429f-b152-05a76ce22900,,,5,5,,0.016723,0.016723,0.016723
b6a032b0-fe6c-4734-b70c-1f6a5506508a,,,20,20,,0.019062,0.019062,0.019062
286e7f6f-7443-4d5b-b1c1-058913697f18,,,5,5,,0.077687,0.077687,0.077687
86febae6-5e01-4490-800c-76aaa629b830,,,5,5,5,0.106316,0.106316,0.106316
13440a34-be52-4281-b46b-489561121c96,,,26,26,,0.090455,0.090455,0.090455
6edc0730-f087-4577-bcae-e028a4c5612c,,,5,5,,0.072240,0.072240,0.072240
0a50a5a5-4604-4ef7-bd57-6e948ffcf1a3,,,8,8,,0.008422,0.008422,0.008422
97f93cb1-4532-4056-aa8a-b908d5ff540b,,,8,8,,0.002079,0.002079,0.002079
77fea087-085d-461c-9a68-0085c7004c35,,,5,5,,0.073331,0.073331,0.073331
afdaef0e-1510-4cd7-aa73-ca9ed46359eb,,,5,5,,0.071244,0.071244,0.071244
4287108f-4056-43e8-9854-070c7d130c0c,,,5,5,4,0.036331,0.036861,0.036861
5954ec2e-3b70-469c-ae7d-72a7677af4f9,,,5,5,,0.020352,0.020352,0.020352
737bda63-a711-430b-92f2-10ce2098ad0e,,,5,5,,0.090292,0.090292,0.090292
d5ad0007-95e9-445b-9054-63ce67c33eb2,,,5,5,,0.019112,0.019112,0.019112
f45b1d3d-939a-4827-b119-cec606d76d63,,,5,5,,0.096995,0.096995,0.096995
add2f12f-b764-480b-ab04-b7ff6343a6a2,,,20,20,,0.011583,0.011583,0.011583
58a68fac-7af8-4e14-a9fc-ae5a752479db,,,20,20,,0.022722,0.022722,0.022722
3726ddbe-54e3-4833-a04b-79c4a8fa9941,,,5,5,,0.029128,0.029128,0.029128
c28b179a-f8c1-410b-9d99-e636a5758615,,,5,5,,0.021587,0.021587,0.021587
5db74276-cf62-4376-8cf6-ce21b4771ea7,,,5,5,,0.034530,0.034530,0.034530
80922c32-af92-411c-9a95-77561efc0e66,,,26,26,,0.130505,0.130505,0.130505
590adfad-5c29-414d-9566-e31e4f1f8bd7,,,5,5,,0.014872,0.014872,0.014872
33534074-c5de-44ac-a262-3bf9563422e5,,,20,20,13,0.026348,0.028411,0.028411
df11e57d-d9c7-471c-b3f0-a20cb9e8bd21,,,26,26,,,,
a1fe02e9-d36d-4431-a261-ef9b8395348b,,,5,5,,0.009985,0.009985,0.009985
e9d0d814-da8e-457e-b626-de94fd6f0297,,,5,5,,0.071622,0.071622,0.071622
bda350d5-a4c1-4900-9cfe-f5e9ad70d83f,,,5,5,,0.020920,0.020920,0.020920
e8029422-52ac-4932-904a-c1789c7b8fb2,,,0,,,,,
04528b98-3304-484f-a080-415d77cdd611,,,7,7,,0.009548,0.009548,0.009548
68bed6c8-09e8-43ed-bc11-50fa8bba6d8b,,,8,8,,0.005817,0.005817,0.005817
9fc61131-bee9-4219-97e3-8a3c08a72ef3,,,5,5,,0.086715,0.086715,0.086715
2fb879b2-1b20-42f2-a5de-f24b894f9a07,,,5,5,0,0.086690,0.093635,0.093635
a8a7d82a-9d2c-42c4-9734-b9379c132741,,,5,5,,0.009884,0.009884,0.009884
55c76cb0-aea2-4071-b568-eb6e3a313a43,,,26,26,,0.113253,0.113253,0.113253
fa49cc3d-909d-42bb-b0c4-bf8f5da1356b,,,5,5,,0.081210,0.081210,0.081210
0ed9746f-6cf7-487a-b88a-0d375d794092,,,26,26,,0.046649,0.046649,0.046649
986b204a-60da-4da4-8efb-bc8c1954e191,,,5,5,5,0.132721,0.132721,0.132721
727941bc-d26b-4863-ac7f-166290a4f43a,,,5,5,,0.100305,0.100305,0.100305
b7bb9aab-a86b-4155-b44f-603a1b234636,,,5,5,,0.015421,0.015421,0.015421
3fb5811c-8db7-4d40-9e4c-2fa0a4a4c5fe,,,5,5,,0.035217,0.035217,0.035217
2d2a6e27-3443-4b7c-8d7f-53476af13d49,,,5,5,,0.033312,0.033312,0.033312
596666dd-5c30-421c-97bf-5048b253cf47,,,5,5,,0.087790,0.087790,0.087790
30544267-c50f-4e42-b266-bad928413090,,,5,5,4,0.075996,0.077105,0.077105
31285202-714a-4e02-9120-3b62183826fe,,,5,5,,0.037116,0.037116,0.037116
f01c15dd-241a-4fce-ab26-78676fe977f8,,,5,5,,0.072997,0.072997,0.072997
c7f24e38-50e7-40e9-8707-a24f75341d7a,,,5,5,,0.077023,0.077023,0.077023
445859a8-1295-4a6b-8558-a2bcaed5b77f,,,8,8,,-0.000248,-0.000248,-0.000248
070d3322-cd08-4011-acf9-328fb3bf847d,,,5,5,,0.013773,0.013773,0.013773
4292f6c4-f3d5-4dcf-9a7a-9f52027cf516,,,5,5,,0.074813,0.074813,0.074813
cf8b5ee0-9fc8-4407-ab5b-a23321f0d666,,,5,5,,0.121039,0.121039,0.121039
5ece870f-1caa-4d88-9588-a9d79e2bd47f,,,5,5,,0.045738,0.045738,0.045738
9ba97144-a4c0-4bfa-90ff-6d26ff62019a,,,5,5,,0.024612,0.024612,0.024612
16a40d84-c9ca-4c54-be3f-35469fde5f2d,,,5,5,,0.077671,0.077671,0.077671
561766e9-8029-4d67-9c38-464397b6fe18,,,7,7,,0.008225,0.008225,0.008225
34c3c041-a59e-47cc-8c49-dbafc940f257,,,5,5,,0.127440,0.127440,0.127440
0ed561c0-909d-4f8a-8205-5e08d3cf4de2,,,5,5,,0.161847,0.161847,0.161847
d7c0c662-f1ab-4fba-a070-a15695106a3c,,,5,5,,0.102320,0.102320,0.102320
5f8967aa-fe46-4c80-b203-b9677d421b2e,,,5,5,,0.078296,0.078296,0.078296
5f7f878c-8839-477f-8a32-b5c580706938,,,5,5,,0.085491,0.085491,0.085491
1340823e-22d4-4c46-8ebf-9e4e3f4603a6,,,26,26,,0.144013,0.144013,0.144013
e6c9b97a-9f78-413b-831d-1446f9d8befa,,,5,5,,0.030806,0.030806,0.030806
d6028a7c-2b01-4fe4-8c84-33a112d121e8,,,5,5,,0.057749,0.057749,0.057749
3bfc2eff-85fb-4232-8971-1d94eb7b8550,,,5,5,,0.088265,0.088265,0.088265
507e1b56-212a-4643-b0ad-a56dc336bfeb,,,26,26,,0.057880,0.057880,0.057880
49440aee-9f2c-490c-82ce-f1a006b00b7b,,,5,5,,0.038589,0.038589,0.038589
27a182f9-ab8c-4bb8-bb12-fc2ab57c6888,,,5,5,,0.071269,0.071269,0.071269
fa4eb2d3-add9-4ffe-9de0-bc4d2a2f8835,,,5,5,3,0.083835,0.086338,0.086338
784dcc43-9daa-4f25-a098-7b609b6646ec,,,20,20,20,0.025119,0.025119,0.025119
1afe5df9-4d82-4b36-ab88-905582a90a4e,,,5,5,,0.058603,0.058603,0.058603
1ea411bc-a16d-4eda-96aa-e30fdcb14e35,,,5,5,,0.087582,0.087582,0.087582
08359d9c-a070-4700-bab1-15924a30fb05,,,20,20,,0.015591,0.015591,0.015591
7003964e-97ab-4522-9eaf-244b02410984,,,5,5,,0.084740,0.084740,0.084740
d7c8a135-83d0-4f89-adfc-9c97a036601f,,,5,5,,0.170336,0.170336,0.170336
74641d5f-395d-4a06-9f33-96368a5643b7,,,5,5,,0.075818,0.075818,0.075818
dc2f20dd-05c8-47b4-8bd3-f98ecf461946,,,5,5,,0.098363,0.098363,0.098363
117060a9-4f14-4b5d-aeeb-8d27781fe157,,,5,5,,0.052759,0.052759,0.052759
b2c7ad6c-625f-457a-bdc0-630cc21bf440,,,5,5,,0.045173,0.045173,0.045173
0c6002b8-3518-4000-aad7-b791fe0f7b3f,,,5,5,,0.076117,0.076117,0.076117
68d51382-fbc8-4cea-b2c2-22be58326ed7,,,5,5,,0.073689,0.073689,0.073689
70664fb5-e0d9-4ee8-ad77-d0c08977f6f6,,,5,5,,0.057824,0.057824,0.057824
1151aa94-792d-4fa5-aacb-141d6907b2aa,,,5,5,,0.113467,0.113467,0.113467
d3ca7cde-3c6e-48d1-84e8-13faae8386c1,,,5,0,0,,0.164663,0.164663
