id,asset used,assets
e95f11fd-4704-4357-b67e-95db3b390d3b,13,[e7e647a6-c3da-40cf-8fec-bc5c1cc12666 cbfe293c-7929-4aef-a6c7-e33fa9190803 2aa46008-0f89-4ff3-8f9c-88293b87c38a 4a18d8c7-657d-498e-b523-3cba85d79a2e 00d29447-f499-4aff-8716-3cb835ee339d c600b5ff-6a69-4fd6-818a-804ba6aae6b9 e3f1b558-b6a3-44af-9ed9-dd3dc5ccb690 8d7965f4-6999-4fcd-b0b5-9ef7e09525ed 382a4aed-b90b-43c1-b701-cab06b049d74 5a8e4c10-17c7-41e2-84a6-80b0d85bd705 276e7b75-a777-40fc-81c6-c36c33a95657 3c8ac7da-75ab-42fd-a281-8523fb3a9eb9 83b2208f-bcdb-469e-b2fd-d1cab78c9be1]
a364c790-3d2b-45ff-a2db-2f326cef50ec,8,[acef7c3b-e66d-47f7-b160-985c614ee69f 4ea629e0-1c9a-448b-b0dd-4ebd25427bf9 d52ed992-0838-437b-8658-974078bc9766 d4f152e7-7c79-413d-a7db-dad457d44973 cb9b1960-a200-47b3-a99c-498b8a51caf5 bb43b9d0-b8ef-475e-a163-506410ea8277 e74ddb11-bea7-4b97-9df3-613b0330bc50 01a35fc4-029d-497b-b389-56e32628cc5c]
565e2bcf-41e1-4f87-b444-3be4eca3f141,14,[7ce11639-29e8-480a-bfc5-e90e487fc499 389f0fbb-4a12-4c79-ac3c-9adde658eb03 e53cad47-1d6a-4aae-8097-8284342abc56 e6888914-b20a-4aab-ac31-86e152a9f728 a3a7d315-9d20-42db-8a01-db2e3d5efd0e cf7330ff-235c-4c8c-8aea-7777da87fe65 163b9b59-4ac3-4895-9b1a-edde509d9a38 c30d236d-127b-4f76-b07f-bbdabb6201fb d2821f0a-d968-4071-849f-b76941821ffd 839492ad-d91d-47d0-94ac-a46d035a9dd0 d9e0d662-bc3d-4299-a5cc-4850f242b160 f71ef3f3-1aaa-446f-a9f5-61313ad724f9 475ea997-5236-4ea6-a188-577a6d061ee6 fdb0c394-f9f7-4c1a-8436-1e646bff9aed]
1830e961-baeb-404f-80b0-633d5b928313,4,[4517bfd7-0ee0-4ce5-b8ce-7b0facc6683a 4ae0cdf3-9d20-4506-bb9c-a93379451216 60dacd66-217a-489d-a7af-0d3d7f9382c0 f515bf0b-2150-4d50-868e-6d12e4c970ae]
92aa5268-d703-4fbb-8de5-a208e80b08ae,23,[caf468c3-a63e-4ea8-a5f0-7a8a953cb305 ff4c6739-342c-4e24-8383-fa05e80bc9a5 7095f640-b2e7-4e86-8972-a04eba341c47 c0babea7-1114-485d-8954-ddd5377ae1db 013f9d27-2e02-473f-9aca-2a41c0c426bb 3479a1ed-be46-4964-947a-caf620a2d3e5 d8e8013c-a714-40c8-b091-e1ecc7ccdc9d cb7c80c8-b303-4c16-81c0-ce719c17f4dc 780b5ce2-3fa4-4c2e-9e3d-537d4fdc4422 3332e81c-fe6e-4a51-9cab-333ac838a26a 67dc2016-13dd-4e8a-a0cc-87afd134bf00 a10116a0-4f12-4203-92f5-87fbeb7d981c 10e74353-225e-4a8e-8ad1-d9770c59ab26 538157e9-71c9-43aa-9074-39b28ee6b046 e72eba27-7d36-4ad4-8eb2-742a974a9f32 5fa68b06-a5d7-41e0-8ab3-11043ab3d764 f9215dae-7a45-4539-b582-142cb91af112 e25dac1a-096e-417e-96ab-3f95b978ef2c 63cd7fc8-6161-45ff-bd22-87bde44fb695 3e9c3c50-a68c-41de-9abe-40e0397e2db2 ff990bf7-3489-4b6f-80ee-411db4cb512b 458e3b62-9b40-4bf7-b2a7-6bf5ac37c3b1 b742b756-c199-4a88-9831-7ef1ccaf3128]
539621c1-de9c-4838-8881-0cbb7ec7b81f,2,[40d37a8c-0ff2-48d5-9761-7588b46d9ae1 76b2bfb8-9144-4f01-b7d8-bcca91f1185f]
a5783740-d136-4dc2-9324-80ad1b098fed,4,[f17f7ff5-93a3-472c-975a-5ca3c2cd14b5 1363bc85-9680-4e0d-b0f3-2f0455867881 cbd000b8-bb18-4d2f-ad69-85bee414d51f b26200c0-10f0-4330-883b-49ceed648901]
756c71f0-3f30-4474-b089-4900fcf2a5b0,7,[aaef478a-c996-4d10-9e2e-d2b518f4f2fc a1ca4418-e8e4-4b10-9b5e-28df74e55ab7 9eed8963-3cf3-4995-b339-468eb16a4545 227cc4fc-de11-4a76-ab75-f469e52ce68f f5d0086c-7efe-4eb5-b82b-37386bb58a75 caeee1ff-82a6-47ee-a3a9-7fc272b76658 d3f7cd4a-448f-44a2-b10e-1ee8f939f93c]
3a6de0c3-46d4-41b0-9031-d080993d0a5e,8,[78ef93df-b1d5-472b-9560-6024ce191fe3 6b5adf0a-e612-4a54-a111-42763e82ddfa 4f778b21-a9ba-4fbc-ae07-473a76c7b055 e4764df3-cd71-498f-a6b7-c205577727c3 364bf04d-5490-4c94-bded-f18cd7969ca6 8d3d1b30-5ad3-4dd0-b1a7-0d9a75358f9b 92b644e8-653a-4b56-83ed-9cbce3cb8f44 bbe094d3-d882-4e4c-a49c-41825d6a43c6]
6bc16569-05e5-4be3-831a-99f50e8ec741,66,[a6f3bfe8-c503-4a5d-a8cb-2790641c76d4 0ffc33a0-e310-43ca-96f3-473a88f473c9 a2366cbc-6975-4902-81c7-855cf57eb8a1 1dce9891-7be7-4616-8375-5e8aac65a0d7 88e46462-df9f-495c-abd7-10e6bd9f98d7 5694a32c-9af9-40f3-bff4-1fa0432bd5bb ff4c8f5f-6425-4478-9e30-bc731d8c11d2 96d82383-1966-4b85-8bf7-91c58111d875 6007e8ea-54e2-448f-b5b2-4db791bb88e8 46bf579d-5a86-4320-a7a8-49b78c0dabcf b4e66062-ebcf-4b87-9f25-d35ede5c50a7 85947fd0-877f-4f87-a843-3b85bbb60b6a 982e3663-a2fc-4b3e-8312-cea7b56ba74f 334f314d-1b99-4393-acff-8ba344eb05e6 3f7865ce-1775-451a-a9fb-7fd20011aed2 02f1dc92-e96a-4a7b-833f-3ddef49158db c19a2c82-54b4-4605-af63-d1f38712932b 99a083dd-c67c-489f-aa92-1ac73c20b341 3f097931-f700-4d05-bd43-660b9816c4ad cf498f24-cb67-4055-9490-1e5eba7f1c8e a11b831f-463d-4022-8fc5-38fe0e797741 b546418d-d151-4719-b8a9-994505c7d5bf de4515ab-306b-4b79-adf1-fc0c0bf75334 6a7c53c2-ad1e-4868-9b0f-930cfa28ea75 25e920d1-1a94-4a7f-8ff6-a89c690cfcbb 91aa4fd9-0cb3-4265-bd80-a7986f1f88ad cb579ed1-b5f1-4f55-881c-834e741630eb 33637dd3-132f-487e-b2d5-b03e6fa422e6 d6833ea5-19fd-4aa9-a09c-23f4e1b6df54 d206d6e1-82e3-4002-8c3e-aa1ec6942316 aaa0e3bf-7d89-4c35-9760-d5bd69039772 1e58417d-77b9-4ad8-bb4c-ad92f773e79c 7106cd21-8079-4f50-8602-292c58853c82 47d8d623-d507-4e63-8318-e51193bbcb13 bcfa0df6-5419-493b-bc03-d5fb47877aa7 a8cdca86-d2af-4d17-aaa4-4e13d5b0c782 935d5c3b-eaf0-4960-bdf3-0e8c170f5e60 ae093f3c-97db-4fca-9d41-387ea68588b1 44111fc6-7b3c-48ef-ae32-21c2d0d6d408 597d47a6-0b0f-45cd-9734-13aa66c0edc4 6bfad3ab-aef7-43dd-aa8f-5e4acdea7851 6271f9da-f7ac-4cba-a7bc-9931eb2861ba 8fa89f13-ef3a-46e0-ba59-2476495adac3 4ca37d16-bcca-4a58-b6e8-d300622e29e3 7dd88995-b971-43c2-89ab-7ac77193a2cb bf663b2e-2e4e-4395-b0d1-d1aa88a984cd 5879e140-af2d-441e-a9f6-2bf391d9b04b d8d694ba-4c82-4010-9e92-b65d70985c83 f6468a13-c67e-418a-bd47-3c94604af26c 4a8cc501-b272-4644-8887-4c94c4b92525 0bdf12fb-c6e4-41fc-bbed-1bfd23a1ce21 b54823df-a546-4caf-9d0d-26952609c62a 9268ca00-1de9-42e2-937f-94feafbfcba8 935347c3-4855-47ac-815a-3eb26adb8d4a 1d64389e-1905-43e3-8d9a-a277394739f6 0f678f72-a9ec-4965-a3fa-bc65b5393020 539164b8-3b23-4c88-8034-67d05a60667a 934b5ff6-7d29-4c75-95ed-dca015608b83 4fbaa276-b26f-4a37-afd3-92fe1e251847 dee56070-3e95-4cb6-9f08-6bc6bb588386 45b9dfa3-e4cb-45e4-80c0-04032dca75aa c30481d4-b17b-4918-9c92-dbdcdb9d61ba 426e09aa-b853-43a4-9ba7-b14fa85a7115 49db79a8-ffd7-47d8-a192-0ed800c89160 a6b13633-8e7d-4d75-80a3-270f1f2bceef 8f9e737a-630c-4568-94c1-0640a6208773]
4466ec51-6603-48f1-8ac5-248ae9cef624,12,[093a2635-f8b0-4714-99e7-fd067de863c5 18f91c63-d1cd-4407-8ce1-ebef13d03058 25d7e7e3-7031-49e5-98d8-81acc460805a d7683f6d-db0e-4241-b561-221590b3aba1 ee662137-f067-405d-abd6-22d9b2d5a38b 47dc2bf9-7220-4a1d-9907-fe1d44c859db 0ad48ff3-4680-492e-bae5-8c4794554610 688d40d0-570e-4f33-ad6e-9338e1a7fd19 75d42ca9-1e89-43a1-811b-ac303b5faa6b f0f60189-d909-4117-86d8-ec5a9db009b2 1e0dfa32-75cc-495c-ace6-6d452293e240 608eecc9-d4e1-4f7b-8dc7-05232322eca7]
78748001-ee38-44db-9391-287a5efc0ba9,14,[47553728-218e-434f-b34d-f3ca4e244600 7001310a-b5c3-4a8e-9c62-23c15e3782bb 6508b931-f3da-4e27-a201-93f834713226 fbbf881c-0ba2-4108-b8ab-31ffdcc4216c c0c9f7f6-7181-4031-ab30-2092a3b4badd 49f1dc36-0403-43b3-b6ae-c955dbe24229 c8ecb0a7-c8d5-44ba-adfa-fa4bdc53480a 41f0e396-d328-4fde-a43e-3066441bcec3 016255f2-988e-4f13-b18b-1ded32228591 ce2b1f21-96f7-4c1a-8820-da6162425fef ed07c5c5-6ddb-4bde-b5bd-0d1ea751ac27 e0d1e69b-734d-46b7-b27a-5502ea5a6ccb f1b77359-be47-48c8-9ab7-db63ade1fc05 908bc01b-eb81-4eff-8976-713dc3915d49]
65dea82d-7cf4-401e-9243-c688c24c2c40,5,[0831a2ed-46e4-40d2-ad77-531065f2e71a 0629e033-0eec-47b2-89b1-2b56038c8afc 3cb22446-ca80-4378-9e01-139c5c083542 ea5f69ec-d527-4a4b-ada1-b969f6f028da b71e31f8-df57-473c-a4e9-fe3bc63728b6]
060e7395-797e-48eb-b771-bcb27a344678,8,[faf8fede-649a-49b9-83bb-2d43b21c02d7 3773cc67-1d4e-4f69-84c8-85a84fc2cf06 1f0d720d-a855-4865-8bde-95bbcabe7b5c 203ad7e8-c128-455a-9c53-def191b02e4e e5375d09-15bb-4bd4-9c22-e477ec55b10d 9e7ca955-70c6-4e53-a219-e0720863d1e5 d6bb1e43-9b26-471a-9a50-1282c9d9b57a e67958c9-ac11-4fc9-8c50-1b2193e53423]
efb160b5-c2d7-4c3d-91c4-1a593fc0c27e,12,[48acd2e7-7757-417e-9104-3d2c83cbe461 c6d7b489-34a7-4468-8958-4c4a0cbfd210 39aecbd1-0c4d-4fab-86b6-d51182daedff 79887bd6-a6d5-4d54-848c-01778e5cae72 544064d6-2d15-4bac-842b-62d5e539b22a 3f4498b6-4440-4fdc-b5cf-f6ae3365c63a 36fbd0aa-604e-480c-b29c-5fa33881eec6 49640aa3-752e-48da-b83a-4930730d843a b1a6f126-d281-41b4-9e2a-eefde88a94d6 9d50a99c-412e-4f14-ad8b-91058f07646f 72de2fcb-b9c6-4b12-9e2d-a3bd72fe7593 bd0e19c8-c115-45a2-9d98-5b1a4da1b9f6]
91cbd074-0121-40c6-bec9-b9a2b512cc87,5,[ab95784e-096b-4c73-aef6-af643bfd9fca e4dab1fc-43b5-4177-93d8-175a8acad394 404d9254-577d-4657-9f1a-bb1d3c99d9de ee8f2b7b-bd78-4364-80ab-51fed335fc68 8265a345-6d8e-4677-a543-8f8076a7187b]
4518793d-518b-46f1-a82a-850398e17b33,150,[6d5422d3-4e9c-4a20-a0bc-7fcc4a11efe4 620a8938-6d19-4ecf-afcb-2d7192aacaa2 40417c10-aebd-4497-860c-84279260ef51 08a7a2dc-c470-4701-92a5-3f956d049a57 fe5d57ad-48b9-43fa-879c-20c33319079b 34e6158d-2d44-4770-9ce0-f15e0b2acbbb 0a313065-63e6-4f70-841b-e66036ff1720 cec361da-fca0-451d-bdf6-4adce3c81ada a1c6bdcc-280b-4474-b37f-0ca15ad3fb00 feae17ae-36be-49af-8cad-99a90614137c 01bb78a9-3bfd-4589-9d5f-585ba49f5cbb 7a72d017-1436-4917-9fec-9e98114c37c9 c5d0912a-ed2e-4ea2-9378-099526dcff21 bdc2972a-281a-41fe-bc24-635536061ce5 0ea40864-fafb-4003-9a02-28d1b7c3f1f4 ecc15d3d-17c4-4659-8969-f0bb5e4d0ce8 b9e8c99d-5766-4b2c-9054-edeaf7a911f3 cca5d8f1-e915-470e-b98a-59fb5f1fea89 7db7a528-624b-4ea8-9d79-9746c36cfded d57842b9-6b9d-4e97-8bbe-e4771a81d99f 4217f1da-06e6-40c9-a82a-f5538dc2b623 b24ce814-6386-4e0b-a7af-186ee2498fba 3e2245be-293c-488f-a3ab-fff713be4078 bdc6250d-08a6-4124-b63d-7d5d1cecb725 42665b25-5f1d-492e-a7e6-48c934d35de6 3d5cad0a-bd00-43a2-9488-6d9f42517f78 927e7df3-d051-400d-9003-d35c1c5abc75 554e821a-9e39-4165-ad3c-5925ec7e34d1 49d0d015-8202-4d9f-a257-7f2fd8311dfb 3a0e2993-2dc0-4f90-9fb2-0d49c91e8b57 4c7a8800-1deb-4b25-b7b8-dfb173df3163 ec847c2e-ab93-47f8-9652-693edffb4f6d 5ec02216-f7e7-4c3b-b925-82b74c700be5 7da0bd72-d518-432c-ab47-d26f2c0fb147 eb837201-8012-4e53-8edd-d87f5a889ce8 a9fe4a4c-bf8e-4724-9d7f-ac4d942aa78b 87d46da2-5506-49f0-b51c-79150ec2e97b 9c9d9c5b-a0ad-4ae0-89fa-d1e879c7c6f3 e56da88a-5c25-4ebc-89f4-0a5f0b1f5486 90ed0d74-21a4-4bdd-b03a-6034e8d3d730 85a6b255-d16f-4619-b5d3-e595e7b0ad06 0a7f35d6-35eb-453a-9ff8-731277a9c21a 695590a2-e641-4ef0-93f8-3a2238b5dd98 1c5fec72-d8d6-4ae8-b1d5-621d75f993d7 1446bda6-2b78-464e-a859-e387214e55f5 777d6dcc-aadd-4aca-8d86-30c58e8d8257 2a56c6e6-ed38-4484-83c1-84ac2373d079 0c17a3f9-89b6-4d5f-8571-c15c7c5f2806 677658bd-ab2d-4b3e-b089-2c750dbb8fdd 6bc9b160-4da0-466c-a9d3-012243e35711 25af637c-1fd3-44aa-95cc-201ebafde9d0 0cea9f8c-1c1f-4605-a333-f1a67579cb04 c25777bb-00cb-4390-aa04-4000cbfb016f 3d730128-fcf6-4d32-a963-86ccf3204432 6f60769e-3a57-411a-afca-6a876b54fe29 ba1a03c3-0d38-4cbd-8f02-93aa98199cb4 4ccf63ac-2f57-48a7-9fd7-1c5261fc2e91 35609677-4e41-4346-b4bc-218d8b98f77f c9d6b10d-1d3e-4471-ad43-9204c84e1974 7058198d-417d-4b08-9e89-3bc55ba661c1 63bbeaae-86c6-442f-8f8c-216a5dd4186c b5e93939-30d3-4ec6-9fae-c8a1983657ba 046acf49-7ad8-43ad-a72b-8b6b14d88db3 31f2039e-5924-448d-9d91-10d0b66abaea 76b27def-ab2a-4d90-acc3-648a42bac25e b81a679d-84ff-4e39-90e3-c9f27e096e40 b3f8db84-f1fe-4bf3-b76b-37aa2f61182b 4a80c9dd-c5c5-4d1c-abd2-072a86215e94 8e5e7aa0-4d4a-49c7-b932-c266113244df a925097d-aee3-4a80-8e72-2c2fe965ae64 5ff8b021-a52c-4f19-b493-8e8554d25db0 207a6884-1a06-430e-9be2-2e5384471b06 d2db0ea3-f20a-405d-8ba0-ca09379090ae b61976e7-2708-465c-9e00-0ad1324444fe 5a8f7936-d48c-45c4-8278-dcac9f473a61 dff62fe5-8099-444d-8664-7862d944387b f2c5d338-6fac-4d21-850b-6d42cbd939b1 2fd6c67f-f842-486e-9e95-3c51e9120140 d0cdba30-6966-47aa-928f-2b5f64525336 82db41db-7c9a-4b8f-9daf-8e306a024919 2f4a381f-94bc-44e7-b952-16a7a76d73d8 7e3d6d6d-3b24-41ee-9b5f-122f461b6165 ba836eaa-b6ff-4b20-b9c0-689e7103ca22 5a06baae-2433-482d-adea-6f582a5c1da1 da7800d0-a64b-4f33-8a73-d46dec0d5a4b f5031ae1-a5d4-4e82-ab52-f6e0f20645d0 dd3d9648-281d-4c9e-b10a-b5ab73330fd2 cea343f1-534a-4488-941d-d5e32ec11378 a87c6591-a575-4c50-b289-071ee841d500 5c6d008c-b575-405b-90a6-2744777abd56 67d6db9b-48b0-40be-b7c9-8f54239564a8 05704c09-b207-44c5-8756-c46b3b30e8e1 73fb6bb9-9f3a-4d11-878f-2629c4b6508a fa2074fa-13ae-4895-81e0-707529bff9b5 9f020527-a6f4-474c-bd05-827d94f20049 38aeda1b-97fa-41ab-b5dd-76122815d215 0248b11d-e656-4c8f-966f-6ef6dde746dc 0c206963-9190-4f51-99a4-6b273a6a49ee 7f8cfaf7-49df-4730-ba7f-a96b641a6989 3c1fa57d-8796-4f8d-b1ae-92772aeb6e78 17dd838b-04e5-4032-bc33-4cc0f19a0fd2 00746b5e-1dd2-48cc-9352-a7e1dec15ff8 383cfa70-3b8b-4396-84ad-02cf625a699c fca5737f-8a7d-445d-a198-18acb77125fa 30c37663-8994-492b-8c97-356920309c13 74287f24-8689-4af6-b1a3-bca24b42dab1 3603a95d-ef74-461d-bf01-dcf2dcff46fc 0f3aabea-1d5e-4835-a94a-b7289920c246 e7d3b828-22a5-4fa3-954d-d963bd049a57 d14f1658-4fa6-4eee-a396-60bddc6b94c4 32986f60-d4d8-472c-b8a9-a788f100c113 42dc9f0f-d883-430d-a990-2248a6733c7a f895c677-b20f-4966-bb5e-0234de3089b9 1bcce1e9-7bd4-4537-9125-d5dc7c90556c 40eddcca-cdd3-4a18-ac42-4c5a3679e755 54c3a756-6ee8-4286-971d-ae1fa38edad7 010e1758-9b6a-4d01-a5e0-71cb3c42daf4 28854a02-c376-4514-acb0-58ff76e6e907 434bab81-e53c-489b-ab0a-83c2578bdc81 7ea0b21f-6f34-48c4-8515-5430a3a5cbf2 0a1ed23a-8c41-48c9-af07-17a5ed57931f a728f45e-0245-436e-819b-9759c6c15c2d 8fe14164-01e4-4eec-8b97-7541b66e21df 7c5dd1f6-3ff5-4402-a9b3-2c857c103207 9b738f2e-6922-4c3b-9f56-738bb3b79a9f a7652afb-24bd-41ea-8bb8-6f2d1005e457 7f955546-ddb5-4c80-a2ed-6ccbf15a128e ca1f94f4-4dfc-4520-a09a-6ef38e23de72 cce44b66-2586-46a9-a06c-4c9ebd911ef8 4a3c3309-b7d4-453f-a02e-4daee5442b8e c8bcc4f0-11bb-4aad-bd92-56fd8a910fe9 cbca0b3b-075c-49a9-914f-8abc8352a1e2 7697d90e-5d05-49d7-8785-2e314ef96b24 36234fa9-e219-4dfd-8b98-40f1a9c0d7b7 6a336245-85fb-4979-840a-36a43ba324f3 8da59905-876e-45f5-a818-9fd3d871ad0a 55301c3a-fbc7-4e8f-8b28-fa3ca4a4fd5c de751750-3c8e-4106-a18b-e8dd855395d8 cb75d2d5-a79f-41de-ab20-e903bfead968 63635d3a-39a2-4063-85cb-45b803cbd821 2d14ef37-a14a-4ca3-a0e7-87dfc3dd0daf f86f75e5-7199-4c15-aa3a-d32bb7e71ec8 6d05b439-72d1-440c-928b-79a904b008c0 29ea9e9d-e149-48cf-855d-bdfaca918733 918ffb20-66aa-471f-a1d7-8c26155d6111 a0299933-26f9-49db-88eb-82249e7c863c acc645b1-9bdb-49f0-bc18-cbefd5e33bfd 7cd853b8-6953-4e62-9ae5-6586a1aed92b 905b43f6-01b3-48cb-aaa6-d63331c11bc3 3cd2356c-6720-4026-ac68-d518c5e67d02]
c9af1b63-78a8-419d-868e-ddaa1543bf6a,5,[e2aa7bcb-693d-4dc4-b197-4d0fb4c5077d 5e514a5e-f313-45f4-9a25-75963066b27d e73c4e4f-89e8-4e4b-b5ae-bd81ded2fb50 b2d25058-11b0-4ef8-94ef-10419f1c66a0 78f828b5-e723-427c-8d36-c779a32c15c6]
a2b4df9f-2b94-4678-b849-caa002bd7aaa,7,[cc4dfc92-b330-4fb9-82b6-3659b60542b6 c76e15d7-b0ad-4409-9620-36fdbd6b9e1d b0c13876-4484-4c04-8b2a-ff24f5b47d9a 93c47b84-7642-42a4-88e5-d50464ed8040 90c0bd89-8e17-400d-9b44-c9e6e10024ad 5168b053-2f89-45e1-9db2-dff944803ec0 33c016f9-e2f1-449d-940f-765bb32a0b6d]
c8ea472f-e1fe-4fbf-9054-9d248a386f06,1,[f2ff6da9-b3a6-49aa-9354-594bd7d88e27]
18ecf363-4645-4c2e-a0e4-23132a138149,1,[28c36b43-ec83-45e8-9301-88c8d8421c62]
293741f3-b95a-405c-9a05-a556a6758529,3,[1818214c-2a80-4d67-a1a1-1f69f5991d8d 3c6b6652-888b-4b77-b64c-816a74c659a2 d25b3323-c26e-4537-877f-4ba3edbcb66d]
51dc73c7-6b53-4479-abdf-ede5380e5723,5,[dd69c80e-ddfb-4569-b91f-87cd542c3f8a bef89c15-63b5-439b-b38b-52e3f0b27915 273c4dd6-dfe4-4e3f-b9e1-f99825968163 3ad706f2-cdd5-4c7a-8848-9b0cca7c6b49 8ad4fb25-3516-4f79-ad63-595305bb5112]
738b75cf-939a-4814-9d3c-23a52de3607f,3,[be84ad03-9f0c-42dc-941a-9f3bb12004ac 7e86c75f-51be-41dd-8b4b-3c8a41eb602e d8b863b3-8357-4450-b92b-8c5fb0d6467c]
da9bcf66-2df8-456e-bdd5-5216c9bed056,4,[1ad66b61-ebf9-4069-980d-6f57bd93bc4b fefd559e-241b-40e6-ad38-af422fa0546c 8c63dfa9-f07c-462d-976a-7b6bcd4d3fcc 2d0e26cd-6654-4589-affa-f372f9681f7f]
64747f23-c38d-4d2e-a37a-ca6d70a6a9b7,9,[072490b4-31cc-4d53-8bc1-c7a5bae0c127 0c78ed69-24ff-4b5e-a232-d0a8a2d49b20 2f72d41f-6945-4f49-a0b0-a7a6ad605124 70705947-9cf1-44e1-ada3-953ab7c63a30 170641f6-cef3-4cd9-aa25-16b66f6026e3 fa176028-a882-42ba-a457-6cd5af134e1b af79dadb-06d0-4767-bc65-2b8288b35d2d c94281a6-b3fe-44e2-9bdc-5f56d2f6c9e7 dc5c2df7-aa83-411e-a2d7-32805cd71b8d]
acf6b913-3cce-4edb-bc62-0db81cce2d46,5,[653f7f2c-d5c0-48c5-9e82-8c8f825e9c9f 72ff50d1-4961-470b-a465-695b791052d9 c54fcdea-56a6-449b-b8ec-da347e9fd13e 06da4ee6-8953-487d-a50b-a53174a6cba6 8319a2d5-1a16-4dda-ad93-bb3b2759a4ef]
6fc5f184-eb6a-43d8-9227-e93f922076bd,11,[3101fbf7-250e-41e4-875a-d684fafb7dcc ccc30e57-4585-4dce-a068-0e62ab6b16de 6a61a7cc-a2b6-4667-902a-3118f4033a8f b62f391e-527b-4c6f-914c-aa4fe95b8bcf 9ecf470d-3f21-4dd1-8d62-71db30c7e3a1 e0011d4c-a1e4-4947-ad6f-3b159a0deaaa e9977e99-2505-46e3-9711-0e7fb673f185 a11817a6-4cc0-4394-a5e4-09533847dc30 e62e72a4-a9f3-490e-b651-ac15a3b27c4d fd23769d-0ef5-4cfc-8012-405bb885d8f1 2d908cdd-f1f9-4671-8ec7-4f100de06eb2]
eb6cddce-8fe8-46de-9897-9f75e3060920,5,[73013cac-a4b9-432b-be1d-3abb8f6d4726 d1e81792-1a20-47c9-97b6-9cab39e44a2d 8c26cb95-75d1-41b6-b498-c0d4e2945acc 8307e5c0-a7ea-45d7-b111-1ce04c131723 79730196-6c4f-4f54-a7a3-ef9cf49ce493]
412ba5de-265f-4ba5-be2d-610e82eefcea,1,[cf4d8e3a-84d0-4a50-a653-a3a958edbbfc]
9ee070ef-3e8d-4f27-bc0c-0acf6b09b6bd,6,[8f8830a7-7795-4867-a88a-e50c6ade5e0c 78f79ada-0253-4d6f-9e35-50cc20cf6789 aed85002-6989-49f0-9979-4a41049c92a3 0b482015-a145-43db-bd70-23e627184aa9 6fb7ca27-3828-4b1a-b0db-4e266326faad 47767305-e5c2-4f2c-9c2c-6eba6c2eee8c]
0ba40ece-4aee-4400-ae89-d80ebec9ab70,8,[7fdeec84-d3b3-4082-aada-cb27f995eab7 7a4dd6db-06a5-416b-b730-d3c0a1079ca3 965cafb4-1aec-4383-b577-1c713ff4c18a 0d51b0c3-e431-452c-aba8-e29696963e4e 03995942-19b1-4d59-9619-4844c6a14329 dc678570-a9b2-4ff1-af42-0199cd68d9fb 425b7bcd-d5b2-4304-ae2a-adf789bb54d0 a460e3c8-c26d-4b6a-9d8d-ac15ddcd5e0d]
36f3df16-0c79-4928-a7e1-7dbe0d80e17a,5,[f674317f-b2b5-4e0e-8ea3-490616f969ac 05b77e49-529e-443e-9285-d36689d0c402 0731d9db-cf5d-44dd-9eac-c6aec2fa99e5 17974d57-5386-4654-9f3c-63904e03a59f f259a838-d6fe-4f0f-b833-32eda790e8d3]
a60d4b28-506e-48a2-aa5c-d3df167efae3,2,[a22b45f9-94a7-4751-902c-6c0cf68d214e 17d5942d-9fef-4c23-af34-6a3ab396b475]
7eb5a9fc-6049-4986-bf5b-75632fd19166,1,[81b24b57-5160-44e0-b203-26825bc4a621]
0cef54e4-7c4f-41d8-86be-1baa58b19a22,18,[427a7d63-59ea-4089-9f29-5fd1fdd3a927 06ccd159-c9d3-4007-8bb7-69cc4c7d1183 684edacd-56ac-4c7c-961c-7b8881ed8657 740725c0-18ec-48a1-bb9b-1def18d3cd86 1beee428-1cc2-4e44-81f0-c9cc49f5ab30 009b812a-6ae3-4ce2-8361-d7c40ef8f69c 40eeff7b-b52d-42bd-8eb2-088773d4fe6b 712a27a6-6cd0-42b2-949b-4cdb243f15aa f9dacd66-5f46-4933-9184-15c08eba94e4 079d5dfb-3a2b-4c08-a159-009c0b289efb eb7f4958-e1f2-4b67-b780-9b7846aadea5 fe14208a-9e9b-4147-98c1-509c35d34b1a 14e4e0f0-087d-47b3-b394-603a0b9f3121 97febfca-a50c-4f9a-8447-79fea5e4255b a1d120fa-2b07-43db-b969-485e3f6c06f5 deaf4d23-39e6-4cf9-a6e8-164dca69ccbb 4b5d1d0d-ba30-47e0-87da-64321a5aa928 33ffb90f-133a-4a64-bfea-055c16c4f759]
240aeb3a-ec3e-4a45-9cb7-4f8af1f8b987,18,[e46e6c8a-562e-4642-8afc-c9bd0120c36f 53a9b33b-2a32-4fad-bb9d-fd6bf3ec5988 25202534-2bf2-4aad-8ddc-d19147b9f44f 6068d651-8031-49dd-9ddb-962d37e8b1c8 a0a24f33-abfd-495b-b719-88ea81ab3352 c3001b0c-3466-48c3-8052-62df0dd3bd52 99d3458b-2a4c-451b-8597-f687e6722970 e6406cd4-236d-4e9b-b39e-2aceef8f1b8e fd803ce3-78d2-40da-9fd5-1397c85302ef ac658ef0-c6be-4ae7-b9af-324439063a1f 08cb831b-050b-47d6-8552-39d25a66ebab 2bb24dc7-f07f-4854-9c39-faeb0a17f57d ec29b0c3-2d13-4893-8cf7-54b9c1081fd0 b0e65e88-0207-4070-bd91-35874480bece 5555d22a-b14a-493a-a85a-7b235546eaf2 98e6b8cd-ef48-4bef-9263-ed2e285f6a02 54135170-7f98-4b18-aa9c-d62704636b13 f6b54f33-6d71-4a4c-94a8-1d97ee5a103c]
