id,ytm,ytw,ytc,ytp
e48eecda-6918-437d-a8a1-e037b41bd3ba,0.054989,0.054989,0.055282,
57773d56-35fc-449c-a8b8-2987c4987ea1,0.062310,0.062310,0.063451,
a3a8faf7-61fe-48e3-9de3-db2c0a5c8894,0.051210,0.051210,0.052422,
070f28ce-e13b-44a4-a515-d7a341a88e59,0.041255,0.041255,0.941864,
5249b2f9-313e-43c6-962b-539a0b497e7a,0.059998,0.059998,0.196352,
39a4cd02-d796-4fba-8c60-c42561556376,0.052674,0.052674,0.316288,
c0b10a22-c47f-4215-ba7b-c550299474c9,0.059423,0.059423,0.059616,
b45bc184-de92-42d5-b3f4-c688ee07fecb,0.053249,0.053249,0.128092,
fd712424-5029-4077-9eb9-3854d02a19e9,0.059311,0.059311,0.059607,
81e97215-b711-441c-a2ba-b88f0c3033e3,0.033283,0.033283,0.510084,
41576508-cb05-4152-9f23-d9ba7605bb8e,0.050754,0.050754,0.432538,
70d17bfa-62b8-42d3-8b04-05b36b4defeb,0.064279,0.064279,0.177868,
27de5cd1-cfdd-4b92-b1bc-50bfeca7a338,0.057789,0.057789,0.058335,
2a6598c6-6641-4c87-8c88-a3c38a92bf1e,0.050275,0.050275,0.050453,
a0834ecc-2653-45f4-84b6-85f62aa1fcc4,0.120383,0.120383,,
7e6f1f07-1a76-4002-96f6-913812f09e88,0.045552,0.045552,0.046062,
f3d260d4-4b87-47b7-893c-2c598f32c485,0.060042,0.060042,0.060062,
e759151e-e608-4b26-89c4-aaab71aa91ae,0.051077,0.051077,1.924847,
dd54bcbe-7e6d-454f-b6eb-8fd77dd97aa4,0.063291,0.063291,0.153707,
053de0f5-17bb-43c1-aabe-27007f372a10,0.056057,0.056057,0.826311,
64d21649-a563-48a1-8e5b-f6687babf5ee,0.041293,0.041293,0.329565,
64e7ff81-dcb6-480b-8c3b-44e4b2f18ba1,0.050547,0.050547,0.051346,
d3242761-340e-4823-b34b-84d1e150ae15,0.065441,0.065441,0.608062,
b917dce6-7eda-4063-9e76-69037c45b322,0.034382,0.034382,0.034576,
0136c7e5-cac8-472c-9ea9-df30465511d8,0.061318,0.061318,0.059084,
a8eb90e3-b066-4e18-aede-1c6d013b7c09,0.057970,0.057970,1.303604,
79cf4b36-74a5-453f-934a-f455c0e0eb2f,0.059666,0.059666,0.059938,
55f4ca65-97fd-469d-a72d-2421abc73d16,0.068491,0.068491,0.069210,
2ea46109-7c18-4f68-be48-de1de07ee624,0.044245,0.044245,0.038161,
59d3b0ae-4dee-4ebb-b96f-ddefb8233f5f,0.041734,0.041734,0.591895,
5f1237a2-1d04-4d65-9b73-391f4a69a6aa,0.072867,0.072867,0.082716,
892d9f44-4514-4db9-b4dd-66a33fbad305,0.055396,0.055396,0.054904,
d2a65026-8a86-4ab0-a3ab-c04ec1ab34ff,0.031674,0.031674,0.035186,
846c8a50-6627-4617-bb49-854caf8e5836,0.056715,0.056715,0.057312,
fa45a894-a23e-4de1-a908-edc0c9c44f42,0.021742,0.021742,0.021816,
5eb095de-6fb3-4c26-b017-7b7595acd77a,0.071389,0.071389,0.083862,
f1dfb7cb-7c7e-4e41-b34e-bf399c0c0489,0.052425,0.052425,0.052489,
fba47f75-b459-41f4-ba3b-de95255b816c,0.106250,0.106250,0.210339,
2ff58364-82c7-4933-9f4d-d95fa587c7da,0.057601,0.057601,0.057648,
26f6a30f-1f0b-4a68-b762-cdef86d3b09c,0.054486,0.054486,0.057644,
8d38695b-e365-4f9f-b6ec-d170b9526036,0.041969,0.041969,0.042855,
3de146fd-0e81-4df7-8ec5-180bdf04814a,0.033863,0.033863,,
b02dcbd7-1b2d-46f0-b5d7-bf71eb680a81,0.056255,0.056255,1.663051,
d28511f4-a11d-48d4-839e-bff471ace290,0.057175,0.057175,0.057400,
695953c8-3f98-41b9-8a43-a88db4cd6018,0.040008,0.040008,0.043302,
5010bce2-b953-4c7d-8f94-94c7f47ff343,0.091977,0.091977,0.046297,
b054c227-6d05-4d69-8d8b-b1cb35effa59,0.076023,0.076023,0.074010,
56999b8f-e6a8-4610-91ee-881783738645,0.055770,0.055770,0.056875,
e25a85ff-a7b8-477e-9dff-bd9f85ae37a3,0.064155,0.064155,0.044345,
8cb34ec7-b3ff-4137-8048-2d939ab31f0f,0.043944,0.043944,0.241295,
e4bc2437-bf7f-49f4-b9b5-4bea19221126,0.045952,0.045952,0.880760,
e62fd3c9-4683-4437-b19f-79aa72108156,0.067594,0.067594,,
279d53b7-2d3c-4b16-9b26-dd0a654b61c2,0.047884,0.047884,1.047695,
f7168944-6fd8-49ed-ae9b-147fd8a657ca,0.078803,0.078803,0.711001,
6cdabed6-b5af-4dec-8736-49bfb5208443,0.047081,0.047081,0.061384,
ab9a3d30-da52-4ede-a549-8b171a40e896,0.053858,0.053858,0.054045,
46cfc030-bfae-46a7-9220-76603c221218,0.054551,0.054551,0.056649,
cf5558a3-114c-480f-9212-5aca266a4b36,0.056236,0.056236,0.056438,
fe33ab1e-ce78-49c0-8b7d-9d09099261ce,0.068296,0.068296,0.063770,
bf600c29-6265-4353-bcef-bbde80c7b0dd,0.058589,0.058589,0.532028,
a3026242-237b-4aa3-a710-2cf13dc38e5d,0.077257,0.077257,0.695472,
15e1346c-7ffd-4c69-b080-32bceba626d4,0.073546,0.073546,0.083730,
6a54caf8-3bac-4be5-92b7-48c11f17c529,0.052749,0.052749,0.053020,
93cfb545-129d-4f57-be3e-d1021994115b,0.055634,0.055634,0.056200,
827203d3-166b-4e04-b321-c86bac2813c4,0.098890,0.098890,0.167709,
89fb650d-96a8-4a64-bf6c-21bb71f36a98,0.049374,0.049374,0.049613,
e6580875-fff2-4d68-b2f9-06aa23ebd870,0.077043,0.077043,0.062278,
b345dcec-3d48-4786-aa81-047e50fe5721,0.080718,0.080718,0.104419,
8a1321e1-fa0b-4513-a85c-25b8358bc26d,0.045253,0.045253,0.045350,
d3f7cd4a-448f-44a2-b10e-1ee8f939f93c,0.049270,0.049270,0.051071,
ee4265a5-f071-4fd2-bbf1-8a0a8e505c50,0.065696,0.065696,0.760478,
abdbf70a-1a88-487a-901a-912315766c8a,0.057820,0.057820,0.057970,
7e86f6a8-ca05-4fd2-b607-f653320badf3,0.053381,0.053381,0.868674,
95b48b7f-d3c2-4205-a7cc-8bdc4539d5c7,0.085033,0.085033,0.627743,
72c2aecf-d482-404a-a415-203cd4348452,0.068861,0.068861,0.068917,
02fc3bd9-5970-4c95-8aeb-dabf604540aa,0.060727,0.060727,0.064727,
eaafefac-5be3-40a5-aaed-0681d04d405e,0.054834,0.054834,0.054339,
fa690766-179e-459c-8136-cc30130beb4a,0.076010,0.076010,0.096851,
780f9344-4ff4-47cd-973a-4d1b36744a48,0.045345,0.045345,0.047078,
42a7d907-1bfd-4115-af41-158f98946e02,0.101920,0.101920,0.383607,
8b94f290-5664-408c-934c-3fdb2bddb1ca,0.053043,0.053043,0.053101,
e8e829b5-aa37-4984-ba06-51501a22dd9a,0.162437,0.162437,0.238352,
26b49565-bae9-479c-ac1f-878e4eed846b,0.068949,0.068949,0.065384,
57ab939b-8f26-4ac4-aa60-4515931af873,0.037852,0.037852,0.303000,
ef0e60f3-0e55-4b14-b627-69d9b93f91e6,0.068570,0.068570,0.056024,
326738a0-2848-4ff8-8f2d-f068035e3206,0.048813,0.048813,0.049980,
5f468aec-b994-4fb9-8b41-9c90e005f946,0.059056,0.059056,0.059254,
c619acbe-187e-4221-a90e-149f6c214ef2,0.079563,0.079563,0.082753,
19597824-98f2-498c-bb13-78dac8249857,0.064886,0.064886,0.065943,
2fb8c4bb-9f2c-4928-9580-f4cf69c2b877,0.080133,0.080133,0.084365,
646d832e-09e9-4a03-b347-e2f3aff4211b,0.050865,0.050865,0.051088,
e6dbe023-bf41-4cda-bb2c-1b23d17f2c09,0.051934,0.051934,0.052763,
8cd46642-073a-42e7-bccd-c7917cbf8cde,0.051037,0.051037,0.051958,
ab8d6600-5de8-4c91-8bf5-d8b281fbb8eb,0.054209,0.054209,0.055866,
96fd808e-93de-4721-b23a-9618d81bd293,0.030599,0.030599,0.387831,
049ebd7e-9a66-4388-876b-40085d3ae359,0.097431,0.097431,0.085399,
a39e253d-c81b-45e3-8485-6783a7a30567,0.052253,0.052253,0.052741,
ebaf56d9-2060-4001-b050-4d8df970268d,0.090855,0.090855,0.058391,
6decaf3e-d83b-4692-a7f5-09f46b0c63c9,0.045677,0.045677,0.828976,
3fffd2b6-bc0e-4886-8958-eadde9e8a448,0.081917,0.081917,0.081794,
b7bb5c10-e6cc-4cd6-8c0a-312c06c627a7,0.054658,0.054658,0.054789,
c1904666-fade-4a3f-9f1a-5b98d76cb888,0.054261,0.054261,0.055533,
8054315f-3173-4154-b0ec-e43a090c223f,0.071830,0.071830,0.083406,
0262933d-f17b-4f22-8159-1e30c13a5ce6,0.062616,0.062616,0.065377,
6f6b94ae-20c2-4dfb-b64c-4f48099ef9f7,0.062225,0.062225,0.792182,
270af724-f331-4cc3-b8e7-254399a88b22,0.054279,0.054279,0.056368,
2cf3acd6-e7ff-484b-8a0e-8cb37f04a7bb,0.045184,0.045184,0.045305,
01a75fb9-5bd5-4699-8680-c2b7708106be,0.051546,0.051546,0.051747,
00968241-dea0-4631-8909-53bed289aa48,0.043405,0.043405,0.043502,
4382da26-96d8-4b61-98fc-a72e6c2b0956,0.060494,0.060494,0.056606,
1d742f78-8b29-42bb-a0eb-cb4e6014cc48,0.052269,0.052269,,
65a02745-eb92-484e-8930-4c88a00450c6,0.075987,0.075987,0.079555,
848dfe84-8405-4868-873b-1d1f57f03136,0.057656,0.057656,0.057914,
d81d097c-8db4-488e-9112-ab53dd6b1697,0.038715,0.038715,0.040814,
1419388b-fd7f-4677-8776-36036e9dbb02,0.044865,0.044865,0.049371,
f5a8307d-b9b5-404e-af2d-8fdec59ac0a8,0.065784,0.065784,0.066758,
e8f9af6b-550f-40f3-b1ea-af0180bd24ae,0.052601,0.052601,0.053987,
89dc9f58-894f-487b-ac5f-00d8e1e0e3b6,0.096255,0.096255,0.158798,
27077cf1-ddb4-4ee3-93d5-6d8ab5c45fbf,0.064533,0.064533,0.646662,
1340ebfc-752f-4efe-a49b-85f69921be9e,0.056834,0.056834,0.060108,
f84ba961-a6e2-40e6-98ab-9e795ce30da8,0.059995,0.059995,0.060187,
88fb13fb-a3b2-4583-b5e9-fce93b5bb090,0.073724,0.073724,0.369086,
e28affab-2283-4fdd-a02c-69b10d840166,0.038212,0.038212,0.381362,
d39372a9-b0ff-4490-b19a-ee7d917835a6,0.032999,0.032999,0.034853,
5af05d49-b3aa-44aa-bf9b-b1c81cfc99bc,0.087611,0.087611,0.095139,
d0979b06-5814-416e-abca-9a84fddcd341,0.040460,0.040460,0.565878,
cff2de6e-3d47-479d-b647-6e75b8c8bced,0.034283,0.034283,0.034265,
3d51c31f-0a31-4241-8bf4-0608b8092765,0.392040,0.392040,0.705981,
a89e4fad-9762-44e0-9051-1e2f0eb100a1,0.077807,0.077807,0.074584,
0e28ad25-a2f1-4bb2-808f-a2375d3d83d9,0.033463,0.033463,0.034303,
44f98db3-4818-4309-b237-e4944f3796ad,0.041029,0.041029,0.044600,
86d9627d-6a15-4f78-b3d7-d8f3149412cb,0.130251,0.130251,,
7a74c840-46c6-4096-bdcf-d3ff647fa794,0.066149,0.066149,0.069345,
bb3471c3-3fe2-4f46-b3af-9c37a4907b15,0.038932,0.038932,0.038984,
166d260b-214b-4fc3-8300-2ddbcdb33bce,0.048738,0.048738,0.050026,
c41ece0a-3a66-43d1-b988-f93f084d5aa2,0.059850,0.059850,,
b1e2e1ab-8aa0-400b-bf42-0ecd8d001551,0.075461,0.075461,,
12a5e1fd-0f81-4746-ba11-e9ab0a39a1b3,0.082962,0.082962,0.824660,
de144d39-d42f-4d3f-aeac-f5aef4737bb1,0.058899,0.058899,0.058839,
608e5403-1011-4273-bf06-95735a8d3a0b,0.050310,0.050310,0.051806,
9c585161-57a5-4455-897a-43c8edc50115,0.028920,0.028920,,
91aa533a-0c37-438c-915e-4df09b6b2afb,0.048537,0.048537,0.047457,
3cf999bf-d4f1-4213-9084-d1e9877674fe,0.052528,0.052528,1.653246,
f5d923f1-28bd-4064-b0ce-fb4e15afa839,0.047633,0.047633,0.490310,
ef9f2e22-898a-4684-8237-883fe819dd5a,0.050188,0.050188,1.528166,
fcbee1c0-3c31-47c8-8c27-ae7d881897e4,0.072195,0.072195,0.074243,
bb293a94-bce3-4b4b-98cb-ea5674f5a84d,0.060843,0.060843,0.061125,
6367546a-63d4-4a44-9996-dea1099ac1c0,0.087289,0.087289,0.067994,
cc7df72d-af9a-41bd-a5f2-a8e10827fa09,0.050603,0.050603,0.051094,
4f830585-48e6-4962-9ab3-d85c7ce2ecb9,0.073359,0.073359,0.238243,
f5d1c396-8b47-4bd4-9203-9406f6a91ab5,0.066392,0.066392,0.081590,
6f819df6-a20b-48b7-a9c6-e9b90fecec35,0.055659,0.055659,0.057223,
8c91e546-2c79-4188-a49b-4c7d9a3bf449,0.058424,0.058424,0.058576,
8ad2b5a2-64f5-4a61-a3c8-49193892fbd3,0.055967,0.055967,0.056287,
16fa818b-32fc-4220-be9a-eb67f3441cae,0.103323,0.103323,0.484234,
4f773cda-d06a-4bf7-a9fc-9a3700abe214,0.065607,0.065607,0.065582,
079976f0-49be-4ad8-b424-e96577845ac0,0.034942,0.034942,0.032229,
88efc90a-5c69-4fea-91af-dea9fcf3eb29,0.060095,0.060095,0.060041,
50bbb2ef-5ba7-4b6a-9d40-0fb76a133ae5,0.063963,0.063963,0.076617,
eaf2f285-2662-4a6d-981f-33af89eb6221,0.075560,0.075560,0.095642,
3a957acd-a226-4c8d-b5d3-424626ddb803,0.116618,0.116618,0.767127,
0eaad6ce-d604-4226-8add-3f231a97be98,0.053205,0.053205,0.053184,
bf54a4dd-6cfc-4e08-ad7e-df15a10eeb18,0.057480,0.057480,0.059160,
da9b599e-7a06-43f3-aec8-4f9687f035dc,0.046303,0.046303,,
888c776a-5444-41bb-953d-15f0e2bd52aa,0.062942,0.062942,0.480159,
6501b939-d701-4a1b-9431-538f689f4422,0.050400,0.050400,0.053352,
c455c9ef-4cc2-4a08-aaf7-902935c5057b,0.057260,0.057260,0.057231,
65515de8-36c7-4666-af60-7f705129ab38,0.053459,0.053459,0.151932,
dd8002b7-645e-4da8-903c-be836a3ecaef,0.063857,0.063857,0.343380,
5018b26e-e7ce-43cd-be56-5ce5e9aa6956,0.036677,0.036677,0.036888,
60e9ef04-04cf-4949-ae17-841635e79b96,0.072455,0.072455,0.057325,
04fb76aa-84f7-4dee-aa73-7bef9a1601d3,0.074468,0.074468,0.077527,
1917333e-7c4a-43d4-b0a9-c21b7ee4b1d3,0.050591,0.050591,0.347441,
510a4322-ceac-4ed6-8fd0-eb898ae87b0b,0.054862,0.054862,0.046916,
06167a75-0d02-4366-ab8a-7ea558b5be7d,0.072826,0.072826,0.983026,
d2e18946-a33b-4da2-a286-0b253a4dad75,0.008778,0.008778,0.006370,
9b412a23-81b4-45a7-8516-2d1f208cfa1d,0.075381,0.075381,0.103804,
97d561d1-5712-49d1-9c9b-a90aabbe6727,0.059294,0.059294,0.059327,
04e6a871-5047-4cdb-9df1-e727f6292dca,0.048025,0.048025,,
588050e9-1173-409a-8260-1be87edeb48d,0.097779,0.097779,0.596801,
2a3e8cd7-e493-4023-b90a-5c09a7d930dd,0.054186,0.054186,0.054760,
38efe357-3a24-4714-a51b-bd305ef0a67f,0.053637,0.053637,0.056600,
dd2b5791-1cb7-4239-94a1-a5cd3a1745b0,0.056663,0.056663,0.058347,
71558256-1a5a-4e41-9dcc-006c5aade7eb,0.056501,0.056501,0.056644,
103f9e81-07a1-4d0e-932a-bb726078fa2f,0.054142,0.054142,0.054373,
27379ca8-ab61-42dd-b83b-ed8c26fced2a,0.039947,0.039947,0.041575,
5c1893ff-26f6-47d2-951e-fd9e58617754,0.067606,0.067606,0.067801,
8245013f-5178-47e8-b385-35ab440cd40c,0.140494,0.140494,,
4f5012e8-d003-419f-895f-e5793149a174,0.055808,0.055808,0.057374,
b871bd07-3583-4470-865a-f08d5a454bd6,0.061545,0.061545,0.087412,
fefc30ee-be39-44e4-98e4-18d7f799a7d9,0.062176,0.062176,0.491946,
9260f110-984e-471a-87db-de4d3f464793,0.052705,0.052705,0.052833,
cefd1103-424e-41ca-81f2-070f5ac91fe4,0.125099,0.125099,,
eee2c369-6afc-4f87-ba13-ab4df39f9ea3,0.036740,0.036740,0.100687,
399c0192-3aa5-4d06-87ce-8461f2e86b55,0.057408,0.057408,0.058205,
5f47d834-503b-47dc-be35-1e5a3862d32e,0.047769,0.047769,,
d7e61325-61b2-4427-99d6-7bc18321a10a,0.046584,0.046584,0.088055,
79de96d1-2f83-4f19-bfa4-2419334d62cc,0.062730,0.062730,0.061537,
bd65eb42-af19-4d8f-a824-11bae5190615,0.057511,0.057511,0.057777,
0af3c7a3-b24e-4564-98e5-886077e7c930,0.081866,0.081866,0.146900,
8ac19f0a-45fa-4b15-bb4f-6fd11364425f,0.109349,0.109349,0.109784,
412cd87a-e802-4382-8708-75a39a43fedc,0.058307,0.058307,0.058511,
3f7eb044-6c3a-4ec1-9070-00cbdecc5511,0.042824,0.042824,0.040380,
f759f334-0c81-4073-9dc8-76b7388776fb,0.075541,0.075541,0.082344,
6e23549e-5563-4b12-a56c-dd98a8d8bf06,0.029969,0.029969,,
ca738af8-df0e-47a7-a1be-3813205a06d9,0.071932,0.071932,,
ee3e64b9-2208-4e9d-8817-b70c5736f1f2,0.054207,0.054207,0.101843,
ec22a0fd-9bdb-454f-b2f5-c5519acc10b2,0.051541,0.051541,0.051934,
10c8d704-08b5-4ac4-8db6-818cc4746e75,0.040072,0.040072,0.041399,
34bd718f-98f7-41c5-8f1b-0f0d4206c88c,0.052894,0.052894,,
f668a0a0-352d-45b2-ad48-08acac3cc404,0.055326,0.055326,0.054897,
38b1b3a0-4fe6-4736-8664-da6a4a74f58a,0.075466,0.075466,0.086169,
4b7fb64d-2dd0-4cf5-97fc-d0490c08df9e,0.040483,0.040483,0.040618,
d4133c38-50b7-4c25-bbd0-8f7a883f9edc,0.033354,0.033354,0.187730,
9386682c-3e1b-4325-967e-f02c48075d48,0.034206,0.034206,,
42e8f5ac-c8d7-4578-aca1-04f37c9d4807,0.032815,0.032815,0.033879,
1b04efa6-1609-476b-bf7f-f9c5b5ff0b77,0.060689,0.060689,0.060627,
e7a0606c-e17a-4b76-a158-165fd0f4edfe,0.029445,0.029445,0.026043,
cc2a4fce-820b-4c7a-b7a6-4be3d5456ffa,0.041983,0.041983,0.193569,
957dc717-2000-4b5a-906f-c5979a069f02,0.054753,0.054753,0.056405,
d2f0ec32-e21c-40c7-8838-bec57c1b6ed3,0.062488,0.062488,0.129719,
9339118d-60a2-41bd-b0ad-8df897e3b007,0.045582,0.045582,0.045205,
903986cb-1835-42f3-8b17-a3adb0c65698,0.067157,0.067157,0.068027,
4e4a7e3d-e4f5-4b9d-ab11-e89792f73d07,0.064617,0.064617,0.105257,
ff68edcc-1fcc-4b5e-8332-394c10b3d01b,0.081519,0.081519,0.084727,
2d772900-2883-40d7-9737-22db8749781e,0.049964,0.049964,0.069085,
713d4cf7-2a2e-4f58-bd6b-df668d3f27fd,0.049220,0.049220,0.051525,
c604e4d0-5683-4a72-a13c-5ce8e7b68875,0.051898,0.051898,0.052640,
6e83e954-f015-413e-918c-a92d75da5c71,0.057857,0.057857,0.057096,
7e29f6ab-864b-4574-aa10-b64fa1f820ca,0.073196,0.073196,0.037239,
4ae90375-879d-40e7-8fea-393e71352996,0.061015,0.061015,,
fd81e25b-6678-4ad1-b1a9-02ec0ddd19a3,0.054771,0.054771,0.054897,
2fdd3e3b-fb72-4a36-8ee4-f0ae289d1414,0.062448,0.062448,0.588945,
33c11b57-85f2-46a5-854a-87dc8d63feb5,0.061387,0.061387,0.061951,
2d38fbde-47a2-45db-a77d-1d81bc7f8384,0.020936,0.020936,0.015173,
8ed2f511-1e14-4785-8b03-fee6e940a759,0.044087,0.044087,0.043970,
66fea12a-8ef7-46ec-9356-e7bfbb03bedf,0.029890,0.029890,,
d6c7018b-1e67-4a44-a4e9-155ab3980560,0.254164,0.254164,0.650604,
8d7a8d6e-212f-4a65-93fc-16d1cc22e5c7,0.039092,0.039092,0.046168,
34155b4f-a37e-4b23-ae00-6c2e593a238f,0.058303,0.058303,0.058510,
8a3090ca-cb39-4897-9976-df9fc0b6f672,0.051960,0.051960,0.053441,
8aa9ef8b-fa00-4aee-a201-1154d7c85645,0.047214,0.047214,,
743a0cb0-346d-45cd-a565-976277d0e61c,0.056669,0.056669,0.056858,
3b568dd8-bf30-46f9-9d6c-1c3517e7e7e8,0.072683,0.072683,0.075763,
95b55c41-6621-414b-b130-e4aa1ca21424,0.075702,0.075702,0.749771,
f976367e-3b84-4ea7-8327-17d5f962949b,0.052028,0.052028,0.054971,
3693a084-de68-4d5f-8eed-80ed09d90f61,0.057166,0.057166,0.058196,
44f0373f-7b44-49bd-a089-0d32e2e35fa5,0.072836,0.072836,0.073240,
ef455425-a117-4757-96b2-e367a4110964,0.058122,0.058122,0.059331,
4334d8bb-af93-4710-b0c4-4a10587b00dd,0.048915,0.048915,0.048563,
5756ff40-07da-48a7-bd0c-5a5e6840322d,0.201815,0.201815,0.310083,
688d40d0-570e-4f33-ad6e-9338e1a7fd19,0.063544,0.063544,0.071257,
c2e031f2-f0ce-45b7-a851-be3d591233bc,0.054791,0.054791,0.079360,
f66cb93c-463a-40c9-9c62-6efaf5321ded,0.088998,0.088998,0.280837,
0374f308-1d1b-4e04-aaf1-aa3cd7285c3b,0.028258,0.028258,,
36dc3471-6297-4bf1-96f0-d7aa93e3d3ee,0.047160,0.047160,0.082422,
81efa2af-2e3f-4f5d-a4e9-8cd62a0da324,0.055507,0.055507,,
e108df0b-fda0-4d88-905c-4e8c10a03fdc,0.052614,0.052614,0.052678,
14c7683b-d119-47a1-9554-1b37c6d40bcb,0.031404,0.031404,0.054504,
05060d5a-65af-4839-a0ff-633a2cff43f2,0.045047,0.045047,0.049526,
e150861e-88c6-4b36-bccf-cecda51c8ad7,0.035215,0.035215,0.013291,
42f37464-a0ed-4f3d-bf75-c6fb5d71dfa5,0.027519,0.027519,0.010538,
d34689ec-74f0-44f0-bdb3-915a4f9f2b21,0.083163,0.083163,0.090486,
db106c1a-c2de-4647-9658-c81796fc0aa4,0.044922,0.044922,0.100689,
ce71710c-66fa-4802-b51a-febdf34e398b,0.053911,0.053911,0.054095,
513459e7-82c2-43ae-a3c2-3d39ce98a5da,0.048077,0.048077,0.017297,
3ea9783c-ca8d-44a1-9d47-4361612f888c,0.061149,0.061149,0.116826,
83cb9b3b-ae07-468a-a896-4180a41dadac,0.054931,0.054931,0.045059,
7834749c-fcc7-44d7-97de-6e9c86bead45,0.036319,0.036319,0.036348,
f51fddc4-36f7-4185-875a-341d8e7c4fa4,0.034188,0.034188,0.003985,
fc077031-1701-4159-b7fb-7915708f225d,0.048668,0.048668,0.152825,
02b4cec2-e892-4316-82f5-0ee12d3fe4fc,0.038057,0.038057,0.038935,
50e37790-be77-43b6-9a67-9fedbc15abcd,0.027653,0.027653,0.010886,
477887a6-af25-4956-9bfc-58be9857f37b,0.029244,0.029244,,
93c6ceb9-154b-427d-9d52-fd211f2144ec,0.037422,0.037422,0.038730,
365a49e5-b40d-44c4-be62-e77676d6cfca,0.048012,0.048012,0.133470,
c20a71a4-c990-41f5-8a80-c9a1bdb5e0ea,0.018944,0.018944,0.018982,
c49547e4-f6d8-465b-a1bf-37e59de1beef,0.035996,0.035996,0.282658,
b13ef00b-98dd-4c46-9b58-cc476a01fb73,0.029094,0.029094,0.332475,
aff912d4-c2a9-4259-bd5e-6850eb2994cc,0.049649,0.049649,0.306496,
00d29447-f499-4aff-8716-3cb835ee339d,0.030747,0.030747,0.017187,
1cf5c695-f69d-4f1a-8a15-6ee83b4ed966,0.037535,0.037535,0.014011,
73a11c1b-f3d9-46aa-8c88-147fba5ddd76,0.062238,0.062238,0.057879,
3b5457f9-da84-498b-906e-91f97b3db61b,0.027616,0.027616,0.011804,
12920b90-a418-4658-b4e7-a72a7227fea1,0.058246,0.058246,1.945419,
b4ed4ef6-0d9e-40aa-bb00-324ccc3e9220,0.032252,0.032252,0.006166,
724b287b-5528-4b9d-9065-534ec2877955,0.040429,0.040429,0.009750,
48ada072-c7e0-437e-9f60-48ec32b87a4c,0.039939,0.039939,,
01540e94-6601-4165-adef-49b0e41d26b6,0.038828,0.038828,0.005957,
313f3e26-ada8-4ad3-ba59-9262a320a1c6,0.051004,0.051004,0.052139,
3b19e739-8b04-40b6-a6d1-83d83466f998,0.061841,0.061841,0.061852,
3b31620e-adb8-4e56-a7b8-cbe3b0eac7f4,0.047846,0.047846,0.048990,
ab35593d-02b8-477b-9490-5ce1ead0032d,0.037519,0.037519,0.016760,
a46b49ed-bdb5-49a7-b9e8-5cf4b39195ec,0.064355,0.064355,0.031525,
d3753578-d134-4fc4-a3a9-e3290ee65fdf,0.015903,0.015903,,
4103a5e0-d02c-44f8-8391-fe0896e425c0,0.049080,0.049080,0.190684,
d328a299-728c-4b72-9c09-bc4f78adc371,0.056245,0.056245,0.053739,
8d7965f4-6999-4fcd-b0b5-9ef7e09525ed,0.030253,0.030253,0.017782,
35476cf5-ec4c-4262-8ac9-9d6d65a74d5d,0.054027,0.054027,0.054710,
e665cecc-c496-45cf-8212-5b97c9f6e8e1,0.031494,0.031494,0.015077,
0a1de781-7a70-4138-b1ac-52ba1cbe7ac6,0.052551,0.052551,0.074700,
058bbc50-bb5d-48ac-af83-fa347696c738,0.058566,0.058566,0.042311,
4c450a02-8f33-4151-99df-dadf0cac322e,0.032586,0.032586,0.017599,
542e95f6-6a7b-4604-b360-fd3750d66321,0.055863,0.055863,0.056030,
19c8ca35-5f51-454e-a874-ce18be659e0b,0.055775,0.055775,0.209193,
04642a23-72ca-4e2a-b505-3bc268041fa0,0.050825,0.050825,0.050904,
a9094eda-556b-4eaf-bdc3-5e80f8e396e1,0.033401,0.033401,0.013180,
9a717b3b-fd9c-44aa-b4a0-a18f73ee7b92,0.013255,0.013255,0.006867,
a8ac59ee-26fe-4c30-85e4-05494b72b757,0.053860,0.053860,0.053997,
cf8c08c2-8008-422e-b4b6-9a5440f0d09d,0.049575,0.049575,0.236651,
f2cc2c38-eb1b-4736-b2ac-c426cbd26eaf,0.070109,0.070109,0.051334,
39cce068-1d70-41a6-8f5b-0a78cbc021b1,0.078164,0.078164,0.084373,
d2e07ca7-7fc8-47d5-98a9-72fb249ef524,0.039012,0.039012,0.039191,
3bb5e6c3-9e3f-4911-ac39-cef91ccf0899,0.035728,0.035728,0.028179,
5859945b-34ea-4d56-b92b-2cffcac728d5,0.104050,0.104050,0.223205,
5b44f7d4-8d2e-4d29-a0bd-0f12a92c51b9,0.063676,0.063676,0.063884,
cc2b647b-9249-48f9-99a5-569fd8ef7c1a,0.060291,0.060291,,
58773d08-1691-4f64-9961-c2481c44b770,0.072235,0.072235,,0.047500
e9f398b4-5f7e-45aa-9138-9f81af13939d,0.032905,0.032905,,0.104671
586a4137-4583-4fb4-a830-6b2c31516e89,0.032366,0.032366,,0.031550
c1f13e12-28e4-4666-af9c-d23ca9fdf54a,0.087541,0.087541,,
90329b43-2d05-4876-96b9-7ba74bdcae2a,0.053293,0.053293,,
37d9a4fc-9438-44f9-b2ca-bc84ff68839a,0.073282,0.073282,,0.052225
f20637e2-968a-4b4c-b3cc-1333f2d857d0,0.053178,0.053178,,
5223283a-9d79-467d-995e-b834b31af82d,0.050103,0.050103,,
95fcd769-9387-48ea-9d1f-3c22108df5f1,0.020958,0.020958,,
f0c3ee08-e957-4a4d-8263-c2b11c003250,0.141192,0.141192,,
